Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,43.56,39.3,33.24,22.62,32.94,25.99,14.93,15.15,14.61,13.18,Upgrade
Depreciation & Amortization,6.37,6.6,5.08,5,4.53,4.37,1.64,1.8,1.72,1.6,Upgrade
Share-Based Compensation,1.94,2.15,1.57,1.37,1.35,1.27,1.28,0.82,0.42,0.27,Upgrade
Other Operating Activities,5.74,12.43,-19.21,1.08,-1.09,8.72,-1.06,2.56,-1.22,6.52,Upgrade
Operating Cash Flow,57.6,60.48,20.68,30.07,37.72,40.35,16.79,20.33,15.53,21.56,Upgrade
Operating Cash Flow Growth,-4.76%,192.39%,-31.22%,-20.28%,-6.52%,140.33%,-17.41%,30.91%,-27.96%,2.22%,Upgrade
Capital Expenditures,-2.52,-1.43,-5.87,-9.19,-4.79,-3.16,-4.3,-1.87,-2,-2.39,Upgrade
Acquisitions,0,0,-0.34,-18.38,0,39.54,0,0,0,0,Upgrade
Change in Investments,-408.67,-6.27,166.18,-51.4,-25.17,-195.39,-177.59,-111.79,-68.15,-98.24,Upgrade
Other Investing Activities,0.6,1.64,0.27,0.32,-14,-,-,-14.33,-,-,Upgrade
Investing Cash Flow,-410.58,-6.06,160.24,-78.65,-43.96,-159.01,-181.89,-127.98,-70.15,-100.64,Upgrade
Dividends Paid,-15.33,-14.07,-13.42,-13.37,-12.18,-11.51,-6.58,-6.04,-5.36,-4.92,Upgrade
Share Issuance / Repurchase,-0.22,-0.62,-13.57,-0.51,0.29,0.46,1.07,1.1,0.61,0.44,Upgrade
Debt Issued / Paid,215.55,-157.68,-195.3,-192.08,-105.78,60.04,61.81,27.77,37.58,37.88,Upgrade
Other Financing Activities,-5.11,142.33,210.46,212.69,131.98,151.9,107.51,84.74,22.4,39.89,Upgrade
Financing Cash Flow,194.89,-30.03,-11.82,6.73,14.31,200.9,163.81,107.57,55.22,73.29,Upgrade
Net Cash Flow,-158.09,24.38,169.1,-41.84,8.07,82.25,-1.28,-0.08,0.6,-5.79,Upgrade
Free Cash Flow,55.08,59.05,14.81,20.89,32.93,37.2,12.5,18.47,13.53,19.17,Upgrade
Free Cash Flow Growth,-6.72%,298.69%,-29.09%,-36.57%,-11.47%,197.70%,-32.33%,36.48%,-29.41%,11.45%,Upgrade
Free Cash Flow Margin,37.70%,42.44%,10.85%,17.92%,28.38%,32.25%,22.02%,35.49%,27.20%,42.37%,Upgrade
Free Cash Flow Per Share,3.66,3.94,0.97,1.34,2.13,2.45,1.38,2.06,1.52,2.17,Upgrade
