Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,146.32,139.58,73.88,90.74,39.34,15.11,12.55,8.69,5.13,3.35,Upgrade
Depreciation & Amortization,18.67,15.73,15.83,15.93,7.08,2.84,1.7,1.42,1.34,1.27,Upgrade
Share-Based Compensation,10.87,9.74,6.55,23.26,3.8,1.67,0.82,0.63,0.46,0.32,Upgrade
Other Operating Activities,16.87,28.44,11.39,-25.97,0.17,7,-4.22,5.37,-4.77,1.14,Upgrade
Operating Cash Flow,192.73,193.49,107.65,103.96,50.39,26.66,10.86,16.21,2.23,6.14,Upgrade
Operating Cash Flow Growth,-0.40%,79.74%,3.55%,106.32%,88.99%,145.51%,-32.99%,625.79%,-63.64%,276.06%,Upgrade
Capital Expenditures,-4.62,0.98,-0.71,-7.66,-5.01,-44.75,-1.08,-2.39,-2.24,-0.58,Upgrade
Acquisitions,0,-55.52,0,119.86,-31.81,20.94,0,11.15,0,0,Upgrade
Change in Investments,"-2,394.76",-764.07,-880.96,-158.54,-363.48,-102.96,-202.24,-154.73,-107.45,-114.2,Upgrade
Other Investing Activities,-,2.23,7.11,-,0.29,1.92,-,-,-7.01,-5,Upgrade
Investing Cash Flow,"-2,399.38",-816.39,-874.56,-46.34,-400.01,-124.86,-203.32,-145.97,-116.7,-119.77,Upgrade
Dividends Paid,-42.29,-36.54,-34.06,-26.8,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,155.58,-9.03,-53.06,-90.6,0.45,56.86,94.52,0.21,41.23,1.14,Upgrade
Debt Issued / Paid,393.37,-33.31,217.75,423.98,-58.04,-36.66,9.97,-15.88,25.12,10,Upgrade
Other Financing Activities,"1,756.29",850.74,615.55,-197.11,342.61,-7.75,251.21,123.73,64.73,125.98,Upgrade
Financing Cash Flow,"2,262.95",771.86,746.18,109.48,285.03,12.45,355.7,108.07,131.07,137.12,Upgrade
Net Cash Flow,56.29,148.96,-20.73,167.1,-64.6,-85.75,163.24,-21.7,16.61,23.49,Upgrade
Free Cash Flow,188.11,194.47,106.94,96.3,45.38,-18.09,9.79,13.82,-0.01,5.57,Upgrade
Free Cash Flow Growth,-3.27%,81.84%,11.05%,112.24%,-,-,-29.17%,-,-,668.65%,Upgrade
Free Cash Flow Margin,48.27%,56.53%,43.21%,32.79%,37.97%,-25.49%,21.55%,40.28%,-0.04%,25.82%,Upgrade
Free Cash Flow Per Share,3.48,3.94,2.15,1.85,1.87,-0.80,0.91,1.29,-0.00,0.61,Upgrade
