Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,-1.13,2.59,-12.29,2.17,0.05,-0.83,5.43,1.11,-1.37,0.34,Upgrade
Share-Based Compensation,0,0,0.08,0.32,0.44,1.1,0,0,0,0,Upgrade
Other Operating Activities,-6.58,18.52,36.83,-7.94,-12.75,10.44,-25.35,0.23,-2,-20,Upgrade
Operating Cash Flow,-7.7,21.11,24.61,-5.45,-12.26,10.71,-19.92,1.34,-3.37,-19.66,Upgrade
Operating Cash Flow Growth,-,-14.23%,-,-,-,-,-,-,-,-,Upgrade
Debt Issued / Paid,3.5,-21.5,-4.99,2.01,8.98,-12,14.99,0,-0,15,Upgrade
Financing Cash Flow,3.5,-21.5,-4.99,2.01,8.98,-12,14.99,0,-0,15,Upgrade
Net Cash Flow,-4.21,-0.39,19.62,-3.44,-3.28,-1.29,-4.93,1.34,-3.37,-4.63,Upgrade
Free Cash Flow,-7.7,21.11,24.61,-5.45,-12.26,10.71,-19.92,1.34,-3.37,-19.66,Upgrade
Free Cash Flow Growth,-,-14.23%,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,-,-,7740.25%,-1552.42%,-2554.79%,1912.50%,-2662.97%,299.33%,-348.91%,-280885.71%,Upgrade
Free Cash Flow Per Share,-0.57,1.56,1.82,-0.40,-0.91,0.80,-1.57,0.10,-0.28,-1.86,Upgrade
