Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,-108.11,9,-94.35,-0.63,10.35,-11.55,6.53,21.86,13.43,8.25,Upgrade
Depreciation & Amortization,2.02,2.3,5.75,5.37,5.14,4.72,3.89,3.52,3.22,4.3,Upgrade
Share-Based Compensation,0.34,0.23,-0.4,0.89,0.15,0.15,-0.12,0.38,0.22,0.35,Upgrade
Other Operating Activities,-59.21,32.24,19.67,22.04,-48.58,13.89,20.55,27.17,16.81,55.44,Upgrade
Operating Cash Flow,-164.96,43.77,-69.33,27.67,-32.94,7.2,30.85,52.94,33.68,68.34,Upgrade
Operating Cash Flow Growth,-,-,-,-,-,-76.67%,-41.71%,57.15%,-50.71%,102.89%,Upgrade
Capital Expenditures,-2.2,-1.91,-1.67,-4.19,-2.1,-2.71,-4.34,-3.61,-0.55,-0.67,Upgrade
Change in Investments,-134.43,206.51,124.35,-28.17,9.44,-18.74,-55.09,-96.07,-41.97,-7.66,Upgrade
Other Investing Activities,33.52,-,-,-,-,-,1.2,3.39,0.28,-3.48,Upgrade
Investing Cash Flow,-103.1,204.6,122.69,-32.35,7.34,-21.45,-58.23,-96.29,-42.24,-11.82,Upgrade
Share Issuance / Repurchase,0,0,0,0.14,-1.57,-5.08,-5.65,-1.87,-0.65,0,Upgrade
Debt Issued / Paid,0,0,0,19.02,0,0,0,29.9,-1.47,0,Upgrade
Other Financing Activities,-,-,-,-,-,-,-1.78,-1.22,-,-,Upgrade
Financing Cash Flow,0,0,0,19.16,-1.57,-5.08,-7.44,26.81,-2.12,0,Upgrade
Net Cash Flow,-268.06,248.37,53.36,14.48,-27.16,-19.33,-34.81,-16.54,-10.68,56.52,Upgrade
Free Cash Flow,-167.16,41.86,-70.99,23.48,-35.04,4.49,26.51,49.33,33.14,67.67,Upgrade
Free Cash Flow Growth,-,-,-,-,-,-83.05%,-46.25%,48.86%,-51.03%,101.53%,Upgrade
Free Cash Flow Margin,-104.53%,18.48%,-15.14%,4.83%,-9.24%,1.17%,7.05%,13.25%,9.82%,17.38%,Upgrade
Free Cash Flow Per Share,-91.92,23.03,-39.13,12.96,-19.40,2.48,14.25,25.77,17.36,35.13,Upgrade
