Year,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011 - 1994
Net Income,-0.85,-3.9,-5.42,-5.94,5.35,-2.85,-1.77,-0.27,-0.84,0.66,Upgrade
Depreciation & Amortization,1.03,1.02,0.97,0.79,0.9,0.87,1.42,1.05,1.08,1.13,Upgrade
Share-Based Compensation,0.12,0.04,-0.04,0.04,0.01,0,0,0,0,0,Upgrade
Other Operating Activities,6.85,5.06,4.47,-3.66,-11.24,2.81,0.77,2.83,15.3,18.55,Upgrade
Operating Cash Flow,7.15,2.21,-0.03,-8.77,-4.99,0.83,0.42,3.62,15.55,20.34,Upgrade
Operating Cash Flow Growth,223.33%,-,-,-,-,96.90%,-88.39%,-76.73%,-23.57%,-35.48%,Upgrade
Capital Expenditures,-0.19,-0.26,-1.29,-2.88,16.53,-0.26,1.54,-0.29,-0.31,-0.22,Upgrade
Change in Investments,-78.89,-76.73,17.01,32,67.34,41.56,-59.7,-106.29,-9.3,0.98,Upgrade
Other Investing Activities,-,-,-,-,0.28,-0.06,6.13,-,4.31,-4.25,Upgrade
Investing Cash Flow,-79.08,-76.98,15.72,29.12,84.15,41.24,-52.04,-106.58,-5.29,-3.49,Upgrade
Share Issuance / Repurchase,3,3.2,0,0,0,0,0,0,0,0,Upgrade
Debt Issued / Paid,-21.2,23.71,-8,-17,-11,-19,-15,13,-6,32.97,Upgrade
Other Financing Activities,75.56,75.92,8.62,-106.69,7.71,-27.57,78.98,18.4,13.65,-36.88,Upgrade
Financing Cash Flow,57.35,102.82,0.62,-123.69,-3.29,-46.57,63.98,31.4,7.65,-3.91,Upgrade
Net Cash Flow,-14.57,28.05,16.31,-103.33,75.87,-4.5,12.36,-71.56,17.91,12.95,Upgrade
Free Cash Flow,6.96,1.96,-1.32,-11.65,11.55,0.57,1.96,3.33,15.24,20.12,Upgrade
Free Cash Flow Growth,255.83%,-,-,-,1943.54%,-71.16%,-41.15%,-78.16%,-24.26%,-35.88%,Upgrade
Free Cash Flow Margin,25.57%,8.82%,-6.68%,-52.91%,34.67%,2.19%,7.40%,12.42%,57.45%,68.72%,Upgrade
Free Cash Flow Per Share,1.83,0.64,-0.36,-3.15,3.12,0.15,0.53,0.90,4.12,5.45,Upgrade
