Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,724.74,727.3,340.53,540.9,410.48,265.24,236.55,215.84,185.01,118.55,Upgrade
Depreciation & Amortization,69.17,113.55,69.63,8.08,55.17,59.12,58.23,56.74,54.95,59.31,Upgrade
Share-Based Compensation,27.9,27.8,18.64,24.49,16.64,14.18,13.62,12.56,10.23,7.47,Upgrade
Other Operating Activities,336.51,-107.8,-444.93,24.7,37.76,282.43,147.26,149.61,126.78,378.94,Upgrade
Operating Cash Flow,"1,191.49",794.02,17.03,621.05,538.05,631.2,465.89,444.99,387.22,605.1,Upgrade
Operating Cash Flow Growth,50.06%,4561.91%,-97.26%,15.43%,-14.76%,35.48%,4.70%,14.92%,-36.01%,28.16%,Upgrade
Capital Expenditures,-30.11,-25.95,-30.1,-61.21,-53.16,-51.11,-34.32,-28.38,-38.68,-28.47,Upgrade
Acquisitions,0,0,0,201.1,0,0,6.15,0,-90.57,56.33,Upgrade
Change in Investments,"-4,893.53","-4,402.62","-2,126.41","-2,330.3","-1,300.16","-1,292.17","-1,404.47","-2,083.03","-1,101.29",-156.25,Upgrade
Other Investing Activities,68.16,44.41,-196.47,36.54,15.27,-130.63,15.71,4.69,63.77,100.8,Upgrade
Investing Cash Flow,"-4,855.48","-4,384.17","-2,352.97","-2,153.86","-1,338.05","-1,473.9","-1,416.94","-2,106.72","-1,166.77",-27.59,Upgrade
Dividends Paid,-196.15,-194.68,-189.97,-167.92,-106.22,-54.67,-59.43,-55.35,-42.81,-36.43,Upgrade
Share Issuance / Repurchase,-15.81,-188.37,-10.84,-718.08,-181.44,-171.64,-257.93,-193.58,-85.07,176.22,Upgrade
Debt Issued / Paid,"3,408.53",28.69,"-2,647.06","1,342.24",676.45,-477.07,-406.01,97.85,88,256.82,Upgrade
Other Financing Activities,-564.65,"2,701.44","8,249.8","1,119.93",621.84,"1,479.96","1,389.28","1,694.41",835.28,"-1,119.12",Upgrade
Financing Cash Flow,"2,631.92","2,347.09","5,401.94","1,576.17","1,010.63",776.59,665.91,"1,543.33",795.42,-722.52,Upgrade
Net Cash Flow,"-1,032.07","-1,243.06","3,066",43.35,210.63,-66.11,-285.14,-118.4,15.86,-145,Upgrade
Free Cash Flow,"1,161.38",768.06,-13.07,559.84,484.89,580.1,431.57,416.61,348.54,576.63,Upgrade
Free Cash Flow Growth,51.21%,-,-,15.46%,-16.41%,34.42%,3.59%,19.53%,-39.56%,29.57%,Upgrade
Free Cash Flow Margin,54.74%,36.76%,-0.79%,30.03%,35.22%,44.57%,37.71%,38.71%,33.27%,58.00%,Upgrade
Free Cash Flow Per Share,7.99,5.22,-0.09,3.63,4.12,4.79,3.47,3.15,2.52,4.52,Upgrade
