Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,26.56,25.91,20.32,14.24,14.21,11.75,14.09,14.12,10.83,8.43,Upgrade
Depreciation & Amortization,4.11,4.78,3.78,3.06,3.29,2.44,2.19,2,2.14,2.11,Upgrade
Other Operating Activities,3.87,-5.55,-0.34,11.78,9.39,-1.92,5.93,0.72,3.42,5.91,Upgrade
Operating Cash Flow,36.87,26.52,23.76,29.08,26.89,12.28,22.21,17.22,16.79,17.17,Upgrade
Operating Cash Flow Growth,39.01%,11.62%,-18.29%,8.14%,119.05%,-44.74%,29.03%,2.53%,-2.19%,1.58%,Upgrade
Capital Expenditures,-2.57,-2.13,-6.19,-11.92,-3.74,-6.76,-3.13,-4.4,-1.29,-1.76,Upgrade
Acquisitions,0,0,0,-23.33,0,-2.91,0,0,0,0,Upgrade
Change in Investments,-465.34,-450.52,-122.27,-96.66,10.53,-73.33,-64.66,51.6,-93.69,-76.35,Upgrade
Investing Cash Flow,-467.91,-452.65,-128.46,-131.91,6.79,-83,-67.78,47.21,-94.99,-78.1,Upgrade
Dividends Paid,-6.86,-6.39,-6.23,-5.8,-5.64,-5.21,-4.87,-4.63,-4.42,-4.74,Upgrade
Share Issuance / Repurchase,0,0,0,1,0,0,0,9.34,0,0,Upgrade
Debt Issued / Paid,134.22,-67,29.9,28.68,-18.44,-0.03,0.97,38.97,-3.03,-9.56,Upgrade
Other Financing Activities,124.97,461.85,313.21,18.41,80.34,95.88,30.31,-115.4,68.74,50.49,Upgrade
Financing Cash Flow,252.33,388.45,336.88,42.29,56.26,90.64,26.41,-71.73,61.29,36.19,Upgrade
Net Cash Flow,-178.71,-37.67,232.18,-60.54,89.94,19.92,-19.16,-7.3,-16.91,-24.75,Upgrade
Free Cash Flow,34.29,24.39,17.57,17.16,23.15,5.51,19.09,12.82,15.5,15.41,Upgrade
Free Cash Flow Growth,40.58%,38.81%,2.42%,-25.88%,319.96%,-71.12%,48.89%,-17.28%,0.57%,-0.66%,Upgrade
Free Cash Flow Margin,31.93%,24.81%,21.03%,26.35%,37.98%,9.56%,35.25%,24.39%,32.08%,34.46%,Upgrade
Free Cash Flow Per Share,3.20,2.28,1.64,1.61,2.17,0.52,1.89,1.37,1.68,1.67,Upgrade
