Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,-250.12,"2,389",797.63,"1,790.47",-128.18,395.27,455.69,582.77,321.18,281.02,Upgrade
Depreciation & Amortization,366.95,336.39,307.07,269.24,227.85,203.87,194.15,200.99,203.58,190.07,Upgrade
Other Operating Activities,"2,556.61",-487.33,614.49,-785.59,793.19,259.39,-115.21,-132.61,192.03,274.43,Upgrade
Operating Cash Flow,"2,709.44","2,274.07","1,737.59","1,274.12",892.86,858.53,534.62,651.15,716.79,745.52,Upgrade
Operating Cash Flow Growth,19.15%,30.88%,36.38%,42.70%,4.00%,60.59%,-17.90%,-9.16%,-3.85%,89.93%,Upgrade
Capital Expenditures,-254.71,-145.25,-101.3,-123.38,-106.59,-74.65,-63.67,-79.76,-82.13,-47.73,Upgrade
Acquisitions,752.33,-476.72,-554.13,-245.33,"-1,175.21","-1,431.71",-7.53,-261.52,-319.09,-12.2,Upgrade
Change in Investments,"-2,176.11","-2,283.12",70.75,-183.25,517.87,752.98,"-1,566.15",405.52,-218.62,246.21,Upgrade
Other Investing Activities,8.29,-32.71,72.93,16.8,-33.3,8.92,-1.13,-0.8,-2.37,1.1,Upgrade
Investing Cash Flow,"-1,670.2","-2,937.8",-511.75,-535.16,-797.24,-744.46,"-1,638.48",63.45,-622.21,187.39,Upgrade
Share Issuance / Repurchase,-290.8,-206.52,-26.83,-116.31,-54.01,-110.84,-51.14,-26.74,-20.36,-32.87,Upgrade
Debt Issued / Paid,-220.95,711.78,-52.81,541.51,-82.25,404.69,280.94,-18.22,5.76,225.24,Upgrade
Other Financing Activities,-83.56,-135.49,514.2,-65.88,-42.73,-37.53,-77.78,-29.25,-52.52,-17,Upgrade
Financing Cash Flow,-595.31,369.77,434.56,359.32,-178.99,256.32,152.02,-74.21,-67.12,175.37,Upgrade
Net Cash Flow,340.57,-335.7,"1,716.3","1,103.92",-104.41,415.68,-984.98,587.75,-18.36,"1,114.76",Upgrade
Free Cash Flow,"2,454.73","2,128.82","1,636.29","1,150.74",786.26,783.88,470.95,571.4,634.66,697.8,Upgrade
Free Cash Flow Growth,15.31%,30.10%,42.19%,46.36%,0.30%,66.45%,-17.58%,-9.97%,-9.05%,101.09%,Upgrade
Free Cash Flow Margin,21.02%,16.57%,16.81%,12.08%,11.49%,12.93%,8.39%,10.64%,12.36%,16.14%,Upgrade
Free Cash Flow Per Share,182.50,155.75,118.76,83.31,56.63,56.43,33.66,40.96,45.46,49.95,Upgrade
