Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,9.09,7.56,7.69,4.42,2.13,5.21,7.47,9.8,6.61,25.8,Upgrade
Depreciation & Amortization,4.85,6.27,3.39,3.08,3.13,2.64,1.91,1.86,1.66,1.75,Upgrade
Share-Based Compensation,0.8,1.3,0.95,0.87,1.05,1.43,0.88,1.09,0.84,0.86,Upgrade
Other Operating Activities,-2.95,-3.56,-4.08,98.73,21.67,74.16,37.53,-70.52,39.41,26.66,Upgrade
Operating Cash Flow,11.79,11.57,7.95,107.09,27.99,83.44,47.79,-57.78,48.52,55.07,Upgrade
Operating Cash Flow Growth,1.90%,45.50%,-92.57%,282.66%,-66.46%,74.61%,-,-,-11.89%,-,Upgrade
Capital Expenditures,-0.17,-0.23,-0.23,0,0,-1.49,-1.52,-0.38,-0.72,-1.11,Upgrade
Change in Investments,-51.58,-55.65,-48.68,0,0,-83.03,-62.41,-39.58,-11.43,64.5,Upgrade
Investing Cash Flow,-51.75,-55.87,-48.91,0,0,-84.52,-63.92,-39.95,-12.14,63.39,Upgrade
Dividends Paid,-4.15,-4.17,-4.18,-4.19,-4.23,-4.12,-4.01,-4.06,-3.96,-2.54,Upgrade
Share Issuance / Repurchase,-4.31,-1.36,-1.07,-0.86,-6.67,-7.77,-12.45,-12.3,-16.8,-8.66,Upgrade
Debt Issued / Paid,-15.98,-40.06,39.94,-25.06,-0.06,34.93,-0.07,49.94,-65.06,-20.06,Upgrade
Other Financing Activities,17.53,44.13,51.67,-66.94,-19.25,-0.34,2.47,26.61,-25.46,-38.49,Upgrade
Financing Cash Flow,-6.9,-1.47,86.36,-97.05,-30.21,22.69,-14.06,60.19,-111.28,-69.75,Upgrade
Net Cash Flow,-46.86,-45.76,45.4,27.33,-29.53,21.62,-30.2,-37.53,-74.9,48.7,Upgrade
Free Cash Flow,11.63,11.35,7.73,107.09,27.99,81.95,46.27,-58.15,47.8,53.95,Upgrade
Free Cash Flow Growth,2.47%,46.90%,-92.79%,282.66%,-65.85%,77.11%,-,-,-11.40%,-,Upgrade
Free Cash Flow Margin,29.99%,31.59%,19.41%,209.34%,47.65%,121.23%,65.08%,-77.48%,72.67%,49.02%,Upgrade
Free Cash Flow Per Share,1.60,1.51,1.04,14.28,3.75,10.38,5.66,-6.67,4.94,5.16,Upgrade
