Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,"1,381.06","1,022.49",530.67,681.94,640.75,549.09,601.92,503.69,648.88,499.93,Upgrade
Depreciation & Amortization,55.87,129.68,135.07,113.39,131.11,112.96,86.05,85.14,88.84,103.09,Upgrade
Share-Based Compensation,49.41,46.68,49.66,49.27,36.59,40.49,37.17,32.12,28.07,23.78,Upgrade
Other Operating Activities,"1,082.26",985.14,901.29,299.19,-188.25,8.34,123.24,260.35,-30.94,193,Upgrade
Operating Cash Flow,"2,568.6","2,183.99","1,616.69","1,143.79",620.2,710.88,848.38,881.3,734.85,819.8,Upgrade
Operating Cash Flow Growth,17.61%,35.09%,41.34%,84.42%,-12.76%,-16.21%,-3.74%,19.93%,-10.36%,21.37%,Upgrade
Capital Expenditures,-52.68,-66.63,-38.17,-60.46,-49.86,-115.72,-50.83,-63.56,-41.96,-63.15,Upgrade
Acquisitions,857.22,0,0,0,2.03,-70.57,196.77,-7.31,-49.64,-56.88,Upgrade
Change in Investments,"-2,710.23","-2,904.53",184.38,-367.26,-670.67,-142.8,-961.42,-77.22,"-1,093.06",-399.18,Upgrade
Other Investing Activities,14.34,-17.98,-26.52,2.84,4.26,-4.37,20.99,-22.67,376.34,-26.16,Upgrade
Investing Cash Flow,"-1,891.36","-2,989.15",119.7,-424.87,-714.24,-333.46,-794.49,-170.76,-808.31,-545.36,Upgrade
Dividends Paid,-235.19,-355.74,-84.15,-308.19,-254.95,-188.2,-184,-58.03,-181.49,-52.72,Upgrade
Share Issuance / Repurchase,-94.14,-122.43,-346.36,-18.23,-24.75,-47.81,-132.39,-223.65,-238.93,-166.42,Upgrade
Debt Issued / Paid,-429.81,529.16,88.89,-165.39,290.04,6.96,313.28,-272.03,350.31,-118.57,Upgrade
Other Financing Activities,-12.85,-45.16,-56.23,-21.39,-17.74,-6.04,-3.82,-1.6,0.34,7.44,Upgrade
Financing Cash Flow,-771.99,5.83,-397.84,-513.19,-7.4,-235.09,-6.93,-555.32,-69.77,-330.26,Upgrade
Net Cash Flow,-119.5,-803.52,"1,348.66",206.11,-132.87,155.19,31.65,89.19,-165.3,-65.93,Upgrade
Free Cash Flow,"2,515.92","2,117.35","1,578.52","1,083.34",570.34,595.16,797.55,817.74,692.89,756.65,Upgrade
Free Cash Flow Growth,18.82%,34.14%,45.71%,89.95%,-4.17%,-25.38%,-2.47%,18.02%,-8.43%,19.18%,Upgrade
Free Cash Flow Margin,22.53%,22.39%,19.49%,13.71%,7.42%,7.74%,10.42%,11.35%,9.72%,11.81%,Upgrade
Free Cash Flow Per Share,9.48,7.99,5.91,3.93,2.08,2.17,2.92,2.95,2.43,2.49,Upgrade
