Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,156.39,141.71,104.72,97,51.62,44.92,33.22,18.06,15.71,13.42,Upgrade
Depreciation & Amortization,61.6,59.05,60.75,55.15,37.72,45.05,35.62,28.88,18.15,21.1,Upgrade
Share-Based Compensation,10,6.85,10.22,12.94,11.12,10.39,0.49,0.26,0,0,Upgrade
Other Operating Activities,40.82,374.04,291.53,25.92,37.29,19.63,9.17,2.02,-8.05,-57.59,Upgrade
Operating Cash Flow,268.81,581.65,467.22,191.01,137.76,119.99,78.5,49.21,25.81,-23.07,Upgrade
Operating Cash Flow Growth,-53.78%,24.49%,144.60%,38.66%,14.81%,52.86%,59.50%,90.66%,-,-,Upgrade
Capital Expenditures,-429.46,-47.12,-48.48,-158.4,-10.39,-6.8,-6.98,-2.93,-1.15,-5.26,Upgrade
Acquisitions,0,0,3.5,0,58.85,-29.43,0,-115.55,0,0,Upgrade
Change in Investments,63.22,"-1,080.23",-185.33,-182.7,-438.5,-639.41,-721.5,-326.39,-365.81,-171.18,Upgrade
Other Investing Activities,55.37,8.95,23.99,1.91,0.24,-24.8,-10,-9.05,-0.84,-22.22,Upgrade
Investing Cash Flow,-310.87,"-1,118.4",-206.32,-339.2,-389.79,-700.43,-738.48,-453.92,-367.8,-198.66,Upgrade
Dividends Paid,-5.92,-6.4,-7.1,-7.76,-5.74,-4.84,-4.39,-3.49,-3.18,-2.93,Upgrade
Share Issuance / Repurchase,-165.35,-96.84,-115.52,-47.85,-0.84,1.37,13.86,51.55,2.33,15.27,Upgrade
Debt Issued / Paid,-57.83,-5.56,-763.69,338.15,-990.74,301.58,624.14,63.48,281.27,168.75,Upgrade
Other Financing Activities,346.91,531.74,926.33,-107.66,81.74,776.09,772.55,290.99,51.35,-64.35,Upgrade
Financing Cash Flow,117.82,422.93,40.02,174.88,-915.58,"1,074.2","1,406.16",402.53,331.75,116.74,Upgrade
Net Cash Flow,74.02,-113.35,300.82,26.57,"-1,167.61",493.76,746.17,-2.17,-10.23,-104.99,Upgrade
Free Cash Flow,-160.65,534.53,418.74,32.61,127.37,113.19,71.52,46.28,24.66,-28.33,Upgrade
Free Cash Flow Growth,-,27.65%,1184.12%,-74.40%,12.52%,58.27%,54.52%,87.67%,-,-,Upgrade
Free Cash Flow Margin,-28.06%,106.88%,96.47%,7.56%,44.59%,44.42%,41.23%,39.92%,25.46%,-30.95%,Upgrade
Free Cash Flow Per Share,-5.53,16.75,12.09,0.86,3.25,4.04,2.80,2.22,1.33,-1.58,Upgrade
