Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,128.85,95.24,69.47,78.37,70.99,43.39,36.37,29.74,24.59,19.2,Upgrade
Depreciation & Amortization,1.89,1.9,1.91,1.34,0.95,0.99,0.93,0.62,0.48,0.69,Upgrade
Share-Based Compensation,8.41,9.12,8.89,7.76,8.03,3.63,2.38,3.15,3.57,1.43,Upgrade
Other Operating Activities,4.61,13.38,23.49,-0.72,19.04,5.17,12.95,-5.28,14.19,11.82,Upgrade
Operating Cash Flow,143.76,119.63,103.77,86.76,99.01,53.18,52.63,28.24,42.84,33.14,Upgrade
Operating Cash Flow Growth,20.16%,15.29%,19.60%,-12.38%,86.18%,1.05%,86.37%,-34.09%,29.29%,25.24%,Upgrade
Capital Expenditures,-0.36,-0.6,-1.5,-6.09,-2.77,-1.36,-0.64,-2.09,-0.44,-0.51,Upgrade
Acquisitions,0,0,-8.42,-10.38,-13.99,-7.11,-3.33,-1.08,-5.06,-6.79,Upgrade
Change in Investments,-202.97,-332.2,-366.71,-192.87,-31.33,-32.16,-89.78,-34.33,-77.77,-62.11,Upgrade
Other Investing Activities,-496.57,-287.2,57.86,-247.77,-361.39,-348.86,-436.43,-435.76,-212.38,-61.21,Upgrade
Investing Cash Flow,-699.89,-620.01,-318.77,-457.1,-409.48,-389.49,-530.18,-473.26,-295.65,-130.62,Upgrade
Dividends Paid,-25.14,-21.43,-17.92,-18.29,-15.63,-11.04,-8.44,-6.3,-1.35,0,Upgrade
Common Stock Issued,0,0,0,0,1.71,32.55,0,0,0,0,Upgrade
Share Repurchases,-33.29,-17.72,-2.45,-20.54,-1.3,-14.12,0,0,0,0,Upgrade
Other Financing Activities,264.9,795.22,454.29,301.23,370.53,452.17,580.65,520.31,247.73,192.1,Upgrade
Financing Cash Flow,273.05,791.52,438.82,303.48,357.91,487.81,572.21,514.01,246.38,192.1,Upgrade
Net Cash Flow,-283.08,291.15,223.82,-67.11,47.44,151.49,94.66,68.98,-6.42,94.62,Upgrade
Free Cash Flow,143.4,119.03,102.27,80.67,96.25,51.82,51.99,26.15,42.4,32.63,Upgrade
Free Cash Flow Growth,20.47%,16.39%,26.77%,-16.18%,85.73%,-0.32%,98.83%,-38.34%,29.94%,24.47%,Upgrade
Free Cash Flow Margin,56.37%,61.48%,56.75%,47.21%,59.04%,38.40%,47.77%,29.64%,55.99%,50.63%,Upgrade
Free Cash Flow Per Share,-,8.01,6.87,5.36,6.39,3.59,3.74,1.94,3.19,2.49,Upgrade
