Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,46.66,51.17,35.93,38.8,36.34,21.49,25.13,24.44,24.58,22.29,Upgrade
Depreciation & Amortization,5.6,5.92,5.91,4.45,3.95,4.62,4.7,5.25,5.19,5.4,Upgrade
Share-Based Compensation,0.72,1.28,1.64,1.48,1.16,0.79,0.53,0.31,0.37,0.72,Upgrade
Other Operating Activities,6.04,-10.15,2.37,11.93,8.05,9.48,12.73,28.42,10.64,15.09,Upgrade
Operating Cash Flow,59.02,48.22,45.84,56.66,49.5,36.37,43.09,58.52,41.69,44.52,Upgrade
Operating Cash Flow Growth,22.42%,5.17%,-19.08%,14.46%,36.10%,-15.59%,-26.37%,40.37%,-6.35%,-21.40%,Upgrade
Capital Expenditures,0.38,-0.42,-0.33,-6.46,-1.6,-2.3,-0.79,-1.24,-1.1,-2.29,Upgrade
Acquisitions,-59.04,0,0,25.86,0.01,0,29.72,-0.09,178.6,-0.7,Upgrade
Change in Investments,-479.89,35.77,18.13,151.97,50.53,65.77,76.88,-78.86,88.06,-19.09,Upgrade
Other Investing Activities,1.76,-,-,-,0.46,4.33,4.4,9.41,15.39,20.91,Upgrade
Investing Cash Flow,-536.78,35.35,17.8,171.38,49.4,67.8,110.21,-70.79,280.96,-1.17,Upgrade
Dividends Paid,-18.52,-18.06,-17.88,-15.06,-21.09,-11.56,-10.4,-9.99,-9.2,-9.48,Upgrade
Share Issuance / Repurchase,-21.14,-28.34,-21.87,-16.23,-34.03,-0.89,-22.84,-21.46,-2.12,-28.34,Upgrade
Debt Issued / Paid,0.34,0.57,-0.68,-27.77,-50.72,-98.63,-40.66,-12.07,-75.67,-13.4,Upgrade
Other Financing Activities,10.48,183.14,216.34,-28.84,-74.14,88.55,-54.88,-130.08,-54.57,-80.42,Upgrade
Financing Cash Flow,-28.84,137.31,175.91,-87.9,-179.98,-22.52,-128.78,-173.61,-141.55,-131.63,Upgrade
Net Cash Flow,-506.59,220.88,239.55,140.14,-81.08,81.64,24.52,-185.87,181.09,-88.28,Upgrade
Free Cash Flow,59.41,47.79,45.51,50.2,47.9,34.07,42.3,57.28,40.59,42.23,Upgrade
Free Cash Flow Growth,24.30%,5.02%,-9.34%,4.79%,40.59%,-19.44%,-26.16%,41.12%,-3.87%,-15.18%,Upgrade
Free Cash Flow Margin,41.46%,32.90%,36.19%,41.99%,41.69%,31.26%,38.75%,51.10%,33.64%,37.30%,Upgrade
Free Cash Flow Per Share,3.60,2.76,2.56,3.20,2.89,2.00,2.44,3.09,2.21,2.13,Upgrade
