Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,43.02,34.79,24.33,26.55,18.1,4.82,4.78,1.39,1.71,0.11,Upgrade
Depreciation & Amortization,12.64,9,7.76,4.3,3.29,-1.69,2.19,1.09,1.68,0.51,Upgrade
Share-Based Compensation,1.3,0.69,0.48,0.52,0.4,0.15,0.13,0.14,0.01,0.13,Upgrade
Other Operating Activities,-0.17,1.7,-3.51,-1.5,-0.97,-2.24,3.47,-0.39,-1.84,2.1,Upgrade
Operating Cash Flow,56.79,46.18,29.07,29.87,20.82,1.24,11.59,2.34,1.69,4.42,Upgrade
Operating Cash Flow Growth,22.98%,58.87%,-2.67%,43.42%,1579.18%,-89.30%,395.03%,38.70%,-61.82%,-4.78%,Upgrade
Capital Expenditures,-11.03,-2.38,-5.44,-6.27,-3.85,-2.8,-6.99,-1.08,-2.85,-0.01,Upgrade
Acquisitions,-4.88,15.36,46.13,0,4.37,-0.18,0,33.5,0,0,Upgrade
Change in Investments,-824.91,-238.41,-300.03,-88.51,-100.37,-37.84,-48.6,-45.89,-54.09,-30.5,Upgrade
Other Investing Activities,-,-39.57,-,-,4.97,-9.92,1.28,5.53,0.26,3.42,Upgrade
Investing Cash Flow,-840.82,-264.99,-259.34,-94.78,-94.88,-50.73,-54.31,-7.94,-56.69,-27.09,Upgrade
Dividends Paid,-4.72,-3.73,-2.99,-0.7,0,0,0,0,0,-1.43,Upgrade
Share Issuance / Repurchase,0.19,-1.01,-3.97,0.44,1.53,37.85,0.8,4.04,0.03,0.08,Upgrade
Debt Issued / Paid,-45.73,5.59,49.58,8.62,-19.76,17.64,-17.13,-19.31,14.14,-7.05,Upgrade
Other Financing Activities,55.63,781.32,485.4,124.7,95.07,38.28,47.83,54.09,8.12,-3.47,Upgrade
Financing Cash Flow,5.37,782.17,528.02,133.06,76.85,93.77,31.51,38.82,22.3,-11.87,Upgrade
Net Cash Flow,-778.65,563.36,297.75,68.15,2.8,44.28,-11.22,33.23,-32.7,-34.54,Upgrade
Free Cash Flow,45.77,43.81,23.63,23.6,16.98,-1.56,4.6,1.26,-1.16,4.41,Upgrade
Free Cash Flow Growth,4.48%,85.38%,0.14%,38.99%,-,-,264.87%,-,-,-1.69%,Upgrade
Free Cash Flow Margin,28.39%,32.28%,21.96%,24.43%,21.14%,-3.08%,11.03%,4.79%,-6.00%,26.60%,Upgrade
Free Cash Flow Per Share,2.73,2.81,1.58,1.69,1.37,-0.18,0.79,0.32,-0.39,2.69,Upgrade
