Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2003
Net Income,-119.41,-122.94,45.45,66.89,0.24,25.43,0.3,-4.76,-16.21,1.72,Upgrade
Depreciation & Amortization,3.85,5.97,5.19,5.17,4.57,3.88,4.58,5.3,5.72,4.68,Upgrade
Share-Based Compensation,20.32,32.86,25.17,22.57,12.54,9.69,7.27,7,5.88,7.8,Upgrade
Other Operating Activities,37.69,-97.07,-183.67,-166.12,-20.58,-54.54,-8.07,6.16,6.39,6.74,Upgrade
Operating Cash Flow,-26.87,-162.62,-107.86,-71.49,-3.23,-15.54,4.08,13.7,1.78,20.95,Upgrade
Operating Cash Flow Growth,-,-,-,-,-,-,-70.19%,669.87%,-91.51%,-15.85%,Upgrade
Capital Expenditures,-15.51,-20.86,-23.76,-16.87,-10.83,-5.08,-3.73,-3,-8.1,-7.33,Upgrade
Acquisitions,0,0,0,0,-14.93,0,0,0,0,0,Upgrade
Change in Investments,41.37,8.23,-49.53,0,0,0,0,0,0,0,Upgrade
Other Investing Activities,-,-,-,-0.07,-,-,-,-,-,-,Upgrade
Investing Cash Flow,25.86,-12.63,-73.28,-16.94,-25.76,-5.08,-3.73,-3,-8.1,-7.33,Upgrade
Share Issuance / Repurchase,-0.89,-0.63,210.16,117.31,-1.82,-0.77,-1.19,0.65,-49.4,-50.73,Upgrade
Debt Issued / Paid,64.73,-0.15,-0.16,-5.62,3.68,-0.11,-0.08,-0.07,-0.07,-0.05,Upgrade
Other Financing Activities,-,214.03,-8.75,-9.54,-,-,-,-,0.15,3.38,Upgrade
Financing Cash Flow,63.84,213.24,201.25,102.14,1.86,-0.87,-1.27,0.58,-49.33,-47.4,Upgrade
Net Cash Flow,62.48,38.05,20.29,13.73,-27.2,-21.49,-0.93,11.3,-55.64,-33.79,Upgrade
Free Cash Flow,-42.38,-183.48,-131.62,-88.36,-14.06,-20.62,0.36,10.7,-6.33,13.62,Upgrade
Free Cash Flow Growth,-,-,-,-,-,-,-96.66%,-,-,-35.26%,Upgrade
Free Cash Flow Margin,-10.45%,-34.09%,-22.58%,-17.46%,-5.59%,-10.81%,0.18%,5.65%,-3.52%,7.60%,Upgrade
Free Cash Flow Per Share,-1.55,-6.85,-5.06,-3.83,-0.73,-1.11,0.02,0.59,-0.34,0.71,Upgrade
