Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Net Income,-469.86,-57.92,-96.45,-29.87,0.29,10.15,5.7,27.36,41.01,20.34,Upgrade
Depreciation & Amortization,28.94,20.58,17.47,17.32,23.49,42.61,15.39,5.33,2.32,2.02,Upgrade
Share-Based Compensation,1.39,1.19,1.38,3.01,2.41,2.61,1.95,1.97,0.65,0.13,Upgrade
Other Operating Activities,266.42,-259.24,67.13,158.56,-0.43,-19.82,42.71,63.66,24.93,87.27,Upgrade
Operating Cash Flow,-173.11,-295.39,-10.47,149.02,25.76,35.55,65.75,98.32,68.92,109.77,Upgrade
Operating Cash Flow Growth,-,-,-,478.50%,-27.54%,-45.93%,-33.13%,42.66%,-37.21%,209.07%,Upgrade
Capital Expenditures,18.19,-5.27,-10.85,-21.9,-4.07,-5.24,-3.15,-10.92,-6.35,-1.87,Upgrade
Acquisitions,0,0,0,0,0,95.28,-32.9,14.47,0,0,Upgrade
Change in Investments,218.65,256.65,47.41,-12.08,-121.57,-97.39,-13.71,-70.57,-85.12,-144.29,Upgrade
Investing Cash Flow,236.84,251.38,36.57,-33.98,-125.64,-7.34,-49.76,-67.02,-91.47,-146.15,Upgrade
Dividends Paid,-2.59,-10.35,-10.31,-10.28,-10.27,-8.99,-4.97,-4.3,-3.34,-1.94,Upgrade
Share Issuance / Repurchase,0,0,0,0,0,0,0,0,54.04,3.59,Upgrade
Debt Issued / Paid,-4.44,-1.82,-1.23,-1.52,-1.59,106.66,55.16,-3.42,-1.54,-1.58,Upgrade
Other Financing Activities,-18.36,-0.04,-0.11,-0.3,19.58,-0.29,-0.27,-0.19,-0.11,-,Upgrade
Financing Cash Flow,-25.39,-12.21,-11.65,-12.1,7.73,97.38,49.91,-7.91,49.05,0.07,Upgrade
Net Cash Flow,38.33,-56.22,14.44,102.94,-92.16,125.59,65.9,23.4,26.5,-36.32,Upgrade
Free Cash Flow,-154.92,-300.66,-21.32,127.12,21.69,30.31,62.6,87.4,62.57,107.9,Upgrade
Free Cash Flow Growth,-,-,-,486.04%,-28.44%,-51.58%,-28.38%,39.68%,-42.01%,207.73%,Upgrade
Free Cash Flow Margin,-34.02%,-47.38%,-2.52%,15.41%,3.00%,4.63%,12.85%,24.44%,22.33%,51.85%,Upgrade
Free Cash Flow Per Share,-3.60,-7.00,-0.50,2.97,0.51,0.82,2.92,4.12,3.14,6.70,Upgrade
