Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2007
Net Income,15.39,29.57,33.35,16.18,10.9,9.31,7.85,6.58,5.22,4.53,Upgrade
Depreciation & Amortization,2.45,2.3,1.86,1.68,1.37,1.16,1.46,1.45,1.45,1.24,Upgrade
Share-Based Compensation,0.69,0.28,0.28,0.25,0.22,0.18,0.63,1.11,1.13,1.06,Upgrade
Other Operating Activities,130.29,82.75,-175.18,-62.83,5.47,-12.88,-0.64,-9.87,0.17,4.32,Upgrade
Operating Cash Flow,148.81,114.89,-139.69,-44.73,17.97,-2.23,9.37,-0.56,8.13,11.32,Upgrade
Operating Cash Flow Growth,29.52%,-,-,-,-,-,-,-,-28.21%,161.60%,Upgrade
Capital Expenditures,-0.84,-5.2,-6.76,-9.42,-1.54,-0.41,1.51,-0.55,-0.56,-7.47,Upgrade
Acquisitions,-2.24,-3.17,0,0,6.67,0,0,0,0,0,Upgrade
Change in Investments,-541.72,-35.46,-328.19,-96.71,-56.16,-77.83,-48.41,-18.89,-44.39,-39.92,Upgrade
Other Investing Activities,0.58,-12.04,-4.48,-6,0.54,-,1.56,0.43,-5,-2.25,Upgrade
Investing Cash Flow,-544.22,-55.88,-339.43,-112.13,-50.49,-78.24,-45.33,-19.02,-49.95,-49.64,Upgrade
Dividends Paid,-4.5,-1.69,-1.59,-1.47,-1.34,-1.23,-1.11,-1,-0.91,-1.57,Upgrade
Share Issuance / Repurchase,-4.75,0.03,0.15,0.41,0.36,0.06,0.17,0.03,-3.13,-0.63,Upgrade
Debt Issued / Paid,124.68,-237.12,259.86,135.88,-8.39,-3.37,12.27,25.28,-9.92,39.22,Upgrade
Other Financing Activities,288.21,179.46,213,21.19,49.92,89.92,28.99,-0.07,55.3,-16.68,Upgrade
Financing Cash Flow,403.64,-59.31,471.42,156.01,40.54,85.38,40.32,24.24,41.34,20.34,Upgrade
Net Cash Flow,8.24,-0.3,-7.71,-0.84,8.02,4.92,4.35,4.66,-0.49,-17.98,Upgrade
Free Cash Flow,147.98,109.69,-146.45,-54.15,16.42,-2.64,10.88,-1.11,7.57,3.85,Upgrade
Free Cash Flow Growth,34.90%,-,-,-,-,-,-,-,96.62%,-,Upgrade
Free Cash Flow Margin,134.56%,61.15%,-84.87%,-65.65%,34.38%,-7.17%,38.82%,-3.79%,27.29%,15.02%,Upgrade
Free Cash Flow Per Share,20.96,15.43,-20.71,-7.79,2.42,-0.40,1.65,-0.17,1.19,0.59,Upgrade
