Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Net Income,671.8,587.1,480.5,398.51,344.26,399.63,257.49,243.32,206.9,217.11,Upgrade
Depreciation & Amortization,185.8,152.9,134.8,128.72,109.38,108.14,107.67,108.31,103.84,85.42,Upgrade
Share-Based Compensation,66.1,61,59.7,46.99,33.52,30.63,8.71,12.24,16.07,20.25,Upgrade
Other Operating Activities,-42.3,7.8,38,103.96,80.38,-96.43,37.18,17.97,58.22,66.6,Upgrade
Operating Cash Flow,881.4,808.8,713,678.18,567.53,441.98,411.04,381.83,385.02,389.37,Upgrade
Operating Cash Flow Growth,8.98%,13.44%,5.13%,19.50%,28.41%,7.53%,7.65%,-0.83%,-1.12%,76.74%,Upgrade
Capital Expenditures,7.8,-28.4,-61.1,-51.52,-36.54,-20.1,-12.81,-7.8,-11.29,-10.48,Upgrade
Acquisitions,"-1,927.7",-366.8,-694.8,-353.04,-923.87,-41.47,-122.62,-136,-696.49,-367.71,Upgrade
Change in Investments,7.3,-1.6,-3.2,-9.03,8.64,-1.02,-6.98,-0.84,0.47,-2.44,Upgrade
Investing Cash Flow,"-1,912.6",-396.8,-759.1,-413.59,-951.77,-62.59,-142.41,-144.64,-707.31,-380.63,Upgrade
Dividends Paid,-119.5,-107.2,-100.6,-91.34,-84.69,-77.71,-70.26,-64.11,-59.33,-53.55,Upgrade
Share Issuance / Repurchase,-36.5,-48.6,-25,-44.61,-83.97,-118.78,-11.42,-150.72,-63.47,11.16,Upgrade
Debt Issued / Paid,"1,938.7",-73.1,545,50,530,-96.75,-73.13,-45.63,718.43,29.91,Upgrade
Other Financing Activities,-57.3,18.8,-64.4,6.73,-23.59,-43.34,-5.71,-33.39,-6.23,-13.13,Upgrade
Financing Cash Flow,"1,725.4",-210.1,355,-79.22,337.75,-336.58,-160.52,-293.84,589.39,-25.61,Upgrade
Net Cash Flow,563,198.3,308.9,185.38,-46.49,42.81,108.11,-56.64,267.1,-16.87,Upgrade
Free Cash Flow,889.2,780.4,651.9,626.66,530.99,421.88,398.23,374.03,373.73,378.89,Upgrade
Free Cash Flow Growth,13.94%,19.71%,4.03%,18.02%,25.86%,5.94%,6.47%,0.08%,-1.36%,80.10%,Upgrade
Free Cash Flow Margin,24.88%,25.58%,24.94%,26.20%,26.36%,22.42%,22.54%,22.53%,23.72%,27.79%,Upgrade
Free Cash Flow Per Share,3.14,2.76,2.29,2.22,1.90,1.51,1.42,1.33,1.33,1.34,Upgrade
