Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,3.49,66.49,-103.85,-6.89,-9.16,20.9,-84.29,38.63,137.24,92.99,Upgrade
Other Operating Activities,-27.47,-67.05,274.49,-69.89,91.2,178.03,184.05,117.83,-46.96,-137.63,Upgrade
Operating Cash Flow,-23.98,-0.56,170.64,-76.78,82.04,198.93,99.76,156.46,90.28,-44.64,Upgrade
Operating Cash Flow Growth,-,-,-,-,-58.76%,99.41%,-36.24%,73.30%,-,-,Upgrade
Dividends Paid,-29.45,-22.26,-22.76,-46.97,-51.05,-51.14,-57.35,-59,-65.87,-71.71,Upgrade
Share Issuance / Repurchase,-4.88,-2.19,-3.63,-0.47,-24.47,2.91,-16.09,-7.93,-2.81,0,Upgrade
Debt Issued / Paid,55.09,14.43,-135.6,125.4,-22.04,-132.39,-28.03,-87.45,-29.75,132.32,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-,-6.62,Upgrade
Financing Cash Flow,20.76,-10.02,-161.98,77.96,-97.56,-180.62,-101.46,-154.37,-98.43,54,Upgrade
Net Cash Flow,-3.22,-10.58,8.65,1.18,-15.52,18.31,-1.71,2.09,-8.15,9.35,Upgrade
Free Cash Flow,-23.98,-0.56,170.64,-76.78,82.04,198.93,99.76,156.46,90.28,-44.64,Upgrade
Free Cash Flow Growth,-,-,-,-,-58.76%,99.41%,-36.24%,73.30%,-,-,Upgrade
Free Cash Flow Margin,-41.39%,-1.21%,254.24%,-98.29%,97.82%,204.39%,84.97%,120.90%,67.16%,-33.92%,Upgrade
Free Cash Flow Per Share,-0.33,-0.01,2.44,-1.11,1.15,2.73,1.37,2.10,1.21,-0.60,Upgrade
