Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,-8.27,38.13,-29.16,18.36,23.93,3.6,25.32,5.78,-1.71,10.39,Upgrade
Depreciation & Amortization,32.27,33.36,24.95,21.14,12.6,29.99,28.54,46.72,11.95,3.78,Upgrade
Share-Based Compensation,9.71,11.13,8.12,6.36,6.66,6.83,2.78,0.44,0.75,2.56,Upgrade
Other Operating Activities,429.37,121.69,136.26,-22.12,14.54,6.5,-20,-62.4,12.67,-19.77,Upgrade
Operating Cash Flow,463.07,204.32,140.17,23.74,57.72,46.92,36.64,-9.46,23.65,-3.03,Upgrade
Operating Cash Flow Growth,126.65%,45.76%,490.38%,-58.87%,23.03%,28.04%,-,-,-,-,Upgrade
Capital Expenditures,-10.73,-2.76,-6.69,3.34,-3.75,-1.75,-1.48,-6.36,-3.06,23.07,Upgrade
Acquisitions,-14.22,8.86,-1.83,13.7,15.71,-71.74,-102.27,64.78,-205.1,-543.98,Upgrade
Change in Investments,34.46,-279.86,-114.97,-25.36,-138.77,46.91,-140.43,-298.88,157.89,-157.09,Upgrade
Other Investing Activities,-,-,-,-,17.71,239.35,-70.12,22.66,-519.41,-11.19,Upgrade
Investing Cash Flow,9.51,-273.76,-123.49,-8.33,-109.11,212.78,-314.29,-217.8,-569.69,-689.18,Upgrade
Dividends Paid,-7.78,-5.41,-5.57,-5.5,-4.78,-3.5,-3.19,-3.31,0,-0.37,Upgrade
Share Issuance / Repurchase,-1.73,-8.15,-13.89,-9.09,-14.11,0.8,-43.75,-3.98,-0.04,0,Upgrade
Debt Issued / Paid,-302.16,90.82,53.34,55.04,13.98,31.45,124.13,250.15,19.8,200.99,Upgrade
Other Financing Activities,196.47,-3.53,-2.13,-3.52,2.91,-223.15,199.77,0.81,487.07,523.59,Upgrade
Financing Cash Flow,-115.19,73.74,31.75,36.93,-2,-194.41,276.95,243.66,506.83,724.21,Upgrade
Net Cash Flow,355.57,4.29,48.43,52.34,-53.39,65.29,-0.7,16.41,-39.21,31.99,Upgrade
Free Cash Flow,452.35,201.55,133.48,27.08,53.98,45.17,35.16,-15.81,20.59,20.04,Upgrade
Free Cash Flow Growth,124.43%,51.00%,392.89%,-49.83%,19.49%,28.46%,-,-,2.76%,-45.39%,Upgrade
Free Cash Flow Margin,32.36%,16.79%,16.47%,3.50%,8.62%,7.76%,6.94%,-4.03%,25.63%,84.38%,Upgrade
Free Cash Flow Per Share,12.73,6.07,3.94,0.78,1.55,1.55,1.11,-0.48,1.23,1.96,Upgrade
