Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,35.71,8,13.89,16.84,13.61,8.2,7.88,7.07,5.4,3.17,Upgrade
Depreciation & Amortization,4.44,4.99,4.57,3.46,2.55,1.87,1.49,1.45,1.33,0.89,Upgrade
Share-Based Compensation,2.11,1.74,1.64,1.43,1.07,0.79,0.61,0.39,0.23,0.15,Upgrade
Other Operating Activities,0.5,18.75,-2.35,-3.16,-0.82,-1.4,27.32,28.61,-94.55,11.71,Upgrade
Operating Cash Flow,42.75,33.48,17.75,18.57,16.41,9.46,37.3,37.52,-87.6,15.92,Upgrade
Operating Cash Flow Growth,27.68%,88.64%,-4.41%,13.13%,73.54%,-74.65%,-0.57%,-,-,-,Upgrade
Capital Expenditures,3.64,-3.12,-7.59,-7.92,-4.92,-1.46,-1.28,-3.38,-5.14,-8.08,Upgrade
Acquisitions,0,8.11,-10.81,74.14,0,21.2,0,0,0,9.29,Upgrade
Change in Investments,-349.62,56.91,-123.98,-164.26,-177.23,-103.09,-147.09,-169.93,-150.48,-152.54,Upgrade
Other Investing Activities,-5,-8.5,-5.77,-5.02,-0.26,-15,-3.6,-,-,-,Upgrade
Investing Cash Flow,-350.99,53.4,-148.14,-103.06,-182.4,-98.35,-151.97,-173.31,-155.62,-151.33,Upgrade
Dividends Paid,-3.55,-3.09,-2.69,-2.17,-1.47,-0.72,-0.28,-0.22,-0.19,-0.17,Upgrade
Share Issuance / Repurchase,-10.41,-6.19,-11.12,20.49,-2.33,33.18,-3.31,-0.44,42.02,5.34,Upgrade
Debt Issued / Paid,303.67,-41.87,-8.44,-59.67,19.86,77.88,-43.71,28.52,97.06,7.19,Upgrade
Other Financing Activities,-38.25,25.95,143.32,153.4,136.64,-20.47,170.44,109.39,95.65,146.61,Upgrade
Financing Cash Flow,251.46,-25.21,121.07,112.05,152.71,89.86,123.14,137.25,234.53,158.97,Upgrade
Net Cash Flow,-56.78,61.67,-9.33,27.56,-13.28,0.97,8.48,1.45,-8.69,23.56,Upgrade
Free Cash Flow,46.38,30.36,10.16,10.65,11.5,8,36.03,34.13,-92.74,7.84,Upgrade
Free Cash Flow Growth,52.80%,198.82%,-4.60%,-7.36%,43.67%,-77.79%,5.55%,-,-,-,Upgrade
Free Cash Flow Margin,44.09%,41.60%,13.64%,15.41%,19.44%,17.86%,94.49%,89.97%,-299.87%,33.59%,Upgrade
Free Cash Flow Per Share,4.69,2.94,0.96,1.07,1.20,0.92,5.06,4.70,-12.78,-,Upgrade
