Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1985
Net Income,-45.03,14.26,1.1,13.18,0.99,9.42,-16.28,-19.93,-13.57,-7.79,Upgrade
Depreciation & Amortization,0.01,0.01,0.01,0.01,0,-0.24,-0.35,-0.47,-0.11,0.04,Upgrade
Other Operating Activities,41.52,-21.61,-0.97,-9.65,3.35,-21.01,19.18,13.87,26.04,8.75,Upgrade
Operating Cash Flow,-3.5,-7.34,0.14,3.53,4.35,-11.84,2.55,-6.53,12.36,1,Upgrade
Operating Cash Flow Growth,-,-,-96.02%,-18.85%,-,-,-,-,1141.21%,-,Upgrade
Capital Expenditures,-0,-0.01,-0.01,-0,-0,-0.01,-0,-0.01,-0.03,-0.01,Upgrade
Other Investing Activities,-,-,-,-,-,0,-,-,-,-,Upgrade
Investing Cash Flow,-0,-0.01,-0.01,-0,-0,-0,-0,-0.01,-0.03,-0.01,Upgrade
Share Repurchases,0,0,0,0,0,-0.14,-0.04,-1.29,-0.12,-0.12,Upgrade
Other Financing Activities,-,-,-,-,-,-0.28,-5.08,2.43,-0.25,-0.95,Upgrade
Financing Cash Flow,0,0,0,0,0,-0.14,-5.04,3.71,-0.12,-0.82,Upgrade
Net Cash Flow,-3.5,-7.35,0.13,3.53,4.35,-11.98,-2.49,-2.83,12.21,0.16,Upgrade
Free Cash Flow,-3.5,-7.35,0.13,3.53,4.35,-11.84,2.55,-6.54,12.33,0.98,Upgrade
Free Cash Flow Growth,-,-,-96.19%,-18.91%,-,-,-,-,1155.27%,-,Upgrade
Free Cash Flow Margin,-,-35.80%,2.63%,18.61%,103.85%,-82.52%,-,-,-,159.59%,Upgrade
Free Cash Flow Per Share,-0.34,-0.71,0.01,0.34,0.42,-1.14,0.25,-0.63,1.19,0.09,Upgrade
