Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2003
Net Income,910.6,805.8,744.3,"1,058.3",851.9,-557.1,253.2,837.8,852.4,798.4,Upgrade
Depreciation & Amortization,183.8,208.2,225.6,257.7,264.7,262.9,263.2,270.2,271.9,262.8,Upgrade
Other Operating Activities,-512.8,31.3,-92.4,-401.4,-295.3,"1,036.2",525.5,-36.9,-78.4,27.4,Upgrade
Operating Cash Flow,581.6,"1,045.3",877.5,914.6,821.3,742,"1,041.9","1,071.1","1,045.9","1,088.6",Upgrade
Operating Cash Flow Growth,-44.36%,19.12%,-4.06%,11.36%,10.69%,-28.78%,-2.73%,2.41%,-3.92%,-8.16%,Upgrade
Capital Expenditures,-208.2,-214.6,-107.4,-127.7,-339,-177.1,-122.5,-143.7,-105.9,-122,Upgrade
Acquisitions,887.2,-200,0,711.7,0,-24.9,0,0,-10.6,0,Upgrade
Change in Investments,-171,602.9,-260.1,-465.3,10.2,-2.6,-41.3,-19.9,100.2,-100,Upgrade
Other Investing Activities,17.5,3.7,-6,48.3,-,-,-107.3,-122.8,-73.1,-119.3,Upgrade
Investing Cash Flow,525.5,192,-373.5,167,-328.8,-204.6,-271.1,-286.4,-89.4,-341.3,Upgrade
Dividends Paid,-364.2,-381.6,-370.3,-340.8,-341.7,-325.6,-312.2,-316.5,-265.2,-277.2,Upgrade
Share Issuance / Repurchase,-360.4,-398.3,-237.5,-515.9,-402.3,-489.8,-465.2,-435.5,-481.2,-370.8,Upgrade
Debt Issued / Paid,-451.4,-489.8,422.6,-623.3,396,246.2,-430.4,-500,-500,197.3,Upgrade
Other Financing Activities,-1.3,0.2,-0.7,-4.1,-9.2,-1.3,-1.4,-,-,-,Upgrade
Financing Cash Flow,"-1,177.3","-1,269.5",-185.9,"-1,484.1",-357.2,-570.5,"-1,209.2","-1,252","-1,246.4",-450.7,Upgrade
Net Cash Flow,-70.2,-32.2,318.1,-402.5,135.3,-33.1,-438.4,-467.3,-289.9,296.6,Upgrade
Free Cash Flow,373.4,830.7,770.1,786.9,482.3,564.9,919.4,927.4,940,966.6,Upgrade
Free Cash Flow Growth,-55.05%,7.87%,-2.13%,63.16%,-14.62%,-38.56%,-0.86%,-1.34%,-2.75%,-11.48%,Upgrade
Free Cash Flow Margin,8.34%,16.38%,15.93%,14.87%,8.63%,10.23%,16.95%,16.91%,16.76%,17.44%,Upgrade
Free Cash Flow Per Share,0.96,2.04,1.87,1.84,1.07,1.21,1.88,1.81,1.76,1.74,Upgrade
