Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,476.52,740.12,350.57,297.44,377.24,125.45,107.53,42.86,86.87,53.19,Upgrade
Depreciation & Amortization,70.19,69.42,68.63,64.99,29.37,26.03,25.22,29.64,18.77,16.7,Upgrade
Share-Based Compensation,467.34,422.21,367.44,360.34,293.51,230.27,258.3,207.53,111.77,121.61,Upgrade
Other Operating Activities,-482.67,153.16,191.73,-218.07,149.45,125.48,30.84,87.64,-1.45,7.15,Upgrade
Operating Cash Flow,531.38,"1,384.9",978.37,504.7,849.57,507.24,421.89,367.67,215.97,198.71,Upgrade
Operating Cash Flow Growth,-61.63%,41.55%,93.85%,-40.59%,67.49%,20.23%,14.75%,70.24%,8.68%,24.07%,Upgrade
Capital Expenditures,-23.19,-27.97,-53.33,-70.82,-33.32,-31.3,-18.44,-16.19,-13.52,-4.49,Upgrade
Acquisitions,0,0,0.68,0,0,34.35,-2.88,-5.65,42.87,1.42,Upgrade
Change in Investments,336.49,-677.92,-431.22,-302.66,-179.24,-57.7,-24.89,-4.28,-4.31,-5.79,Upgrade
Investing Cash Flow,313.3,-705.89,-483.87,-373.47,-212.57,-54.64,-46.2,-26.12,25.04,-8.86,Upgrade
Dividends Paid,-127.26,-118.76,-106.58,-96.8,-77.3,-56.52,-51.56,-46.13,-38.75,-30.09,Upgrade
Share Issuance / Repurchase,-550.29,-729.69,-147.41,-333.3,-315.23,-304.31,-173.96,-160.73,-156.24,-102.28,Upgrade
Debt Issued / Paid,-1.83,-0.36,0,203.69,-6.8,-9.75,41.92,0,0,0,Upgrade
Other Financing Activities,-56.19,-76.51,-53.8,-63.6,-53.59,-48.65,-54.36,-27.76,15.4,-17.43,Upgrade
Financing Cash Flow,-735.57,-925.32,-307.79,-290.01,-452.93,-419.23,-237.96,-234.62,-179.6,-149.8,Upgrade
Net Cash Flow,84.83,-250.93,194.34,-156.21,182.71,41.75,112.38,96.6,53.71,39.02,Upgrade
Free Cash Flow,508.19,"1,356.93",925.04,433.88,816.25,475.94,403.45,351.48,202.45,194.23,Upgrade
Free Cash Flow Growth,-62.55%,46.69%,113.20%,-46.84%,71.50%,17.97%,14.78%,73.61%,4.23%,32.83%,Upgrade
Free Cash Flow Margin,18.40%,41.25%,40.86%,21.60%,39.53%,27.92%,28.02%,28.73%,22.11%,25.37%,Upgrade
Free Cash Flow Per Share,12.96,33.88,22.81,10.85,20.11,12.01,10.29,9.46,5.65,6.03,Upgrade
