Year,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011 - 1995
Net Income,-5.67,-21.49,-3.12,-3.17,-8.72,-1.4,-1.18,0.85,0.6,1.95,Upgrade
Depreciation & Amortization,0.57,0.67,0.57,0.55,0.52,0.48,0.34,0.54,0.31,0.14,Upgrade
Share-Based Compensation,0.01,0,0,0,0.01,0.02,0.02,0.02,0.02,0.01,Upgrade
Other Operating Activities,-2.42,18.38,-0.61,0.49,1.17,-0.51,0.77,1.06,-5.04,-3.31,Upgrade
Operating Cash Flow,-7.51,-2.44,-3.16,-2.13,-7.02,-1.41,-0.05,2.47,-4.11,-1.21,Upgrade
Capital Expenditures,-0.69,-0.82,-1.1,-0.1,-0.25,-0.55,-1.34,-0.88,-9.62,-0.77,Upgrade
Change in Investments,19.86,1.44,5.13,-2.22,-5.96,7.28,9.58,-1.66,13.94,8.26,Upgrade
Investing Cash Flow,19.18,0.62,4.03,-2.32,-6.21,6.74,8.24,-2.54,4.32,7.5,Upgrade
Dividends Paid,0,0,0,0,0,0,0,0,0,-6.41,Upgrade
Share Issuance / Repurchase,-0,-0.01,-0,-0,0,-0.09,-0.24,0,0,-0.2,Upgrade
Other Financing Activities,-,-,-,-,-,-,-,-,-,0.02,Upgrade
Financing Cash Flow,-0,-0.01,-0,-0,0,-0.09,-0.24,0,0,-6.59,Upgrade
Net Cash Flow,11.67,-1.82,0.86,-4.45,-13.24,5.24,7.95,-0.07,0.22,-0.31,Upgrade
Free Cash Flow,-8.2,-3.26,-4.26,-2.23,-7.27,-1.95,-1.39,1.59,-13.73,-1.98,Upgrade
Free Cash Flow Margin,-22.52%,-10.00%,-13.59%,-6.63%,-19.76%,-5.54%,-4.17%,5.21%,-44.10%,-6.04%,Upgrade
Free Cash Flow Per Share,-1.54,-0.61,-0.80,-0.42,-1.37,-0.37,-0.26,0.30,-2.57,-0.37,Upgrade
