Year,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011 - 1994
Net Income,53.92,88.28,28.16,37.24,53.69,73.6,87.4,110.83,106.61,104.09,Upgrade
Depreciation & Amortization,11.26,12.01,11.81,8.14,8.33,7.41,7.03,7.26,7.34,7.81,Upgrade
Share-Based Compensation,17.58,19.28,28.95,17.64,5.43,4.81,-6.36,15.97,14.91,11.17,Upgrade
Other Operating Activities,198.71,97.68,212.06,181.66,150.57,133.54,118,107.82,117.1,108.98,Upgrade
Operating Cash Flow,281.48,217.26,280.98,244.66,218.03,219.36,206.07,241.89,245.96,232.04,Upgrade
Operating Cash Flow Growth,29.56%,-22.68%,14.84%,12.22%,-0.61%,6.45%,-14.81%,-1.66%,6.00%,5.76%,Upgrade
Capital Expenditures,-5.82,-11.34,-10.99,-9.34,-8.86,-6.01,-7.76,-8.19,-7.38,-6.88,Upgrade
Acquisitions,-9.76,-16.96,-61.56,-6.65,-17.57,-20.84,-0.17,-1.98,-1.06,-2.67,Upgrade
Change in Investments,-445.34,-46,-206.54,-190.98,-143.37,-104.77,-93.95,-98.04,-157.15,-171.99,Upgrade
Other Investing Activities,-,2,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-460.92,-72.3,-279.09,-206.97,-169.81,-131.61,-101.89,-108.21,-165.59,-181.54,Upgrade
Share Issuance / Repurchase,-98.33,-90.18,-192.79,-68.52,20.71,-3.84,3.25,-108.78,-179.74,-173.1,Upgrade
Debt Issued / Paid,286.34,-46.69,198.65,7.04,-50.24,-79.55,-126.47,-4.35,105.25,121,Upgrade
Other Financing Activities,-5.07,-3.96,-5.47,-1.63,-1.94,-0.77,-5.42,0.65,2.66,2.06,Upgrade
Financing Cash Flow,182.93,-140.83,0.39,-63.12,-31.46,-84.15,-128.64,-112.48,-71.83,-50.04,Upgrade
Net Cash Flow,3.49,4.13,2.28,-22.75,16.89,2.82,-25.96,18.77,7.94,0.86,Upgrade
Free Cash Flow,275.65,205.92,269.98,235.33,209.17,213.35,198.31,233.7,238.58,225.16,Upgrade
Free Cash Flow Growth,33.87%,-23.73%,14.73%,12.51%,-1.96%,7.59%,-15.14%,-2.05%,5.96%,5.93%,Upgrade
Free Cash Flow Margin,47.33%,39.18%,45.76%,43.22%,41.61%,43.47%,35.57%,38.30%,39.81%,39.95%,Upgrade
Free Cash Flow Per Share,45.40,31.71,35.12,24.45,23.79,24.51,22.96,25.55,21.93,17.69,Upgrade
