Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,357.52,528.06,402.46,286.5,527.13,253.58,387.7,986.37,427.28,160.21,Upgrade
Depreciation & Amortization,102.96,112.34,99.81,95.63,34.1,31.5,33.26,32.79,34.46,34.75,Upgrade
Other Operating Activities,373.51,225.68,73.66,295.83,137.81,744.03,211.64,-131.86,274.28,331.74,Upgrade
Operating Cash Flow,833.98,866.08,575.93,677.95,699.04,"1,029.12",632.6,887.3,736.02,526.7,Upgrade
Operating Cash Flow Growth,-3.71%,50.38%,-15.05%,-3.02%,-32.07%,62.68%,-28.70%,20.55%,39.74%,9.29%,Upgrade
Capital Expenditures,-48.94,-39.06,-62.94,-42.25,-46.21,-26.92,-37.65,-25.95,-20.1,-54.55,Upgrade
Other Investing Activities,-7.5,-,-,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-56.44,-39.06,-62.94,-42.25,-46.21,-26.92,-37.65,-25.95,-20.1,-54.55,Upgrade
Dividends Paid,-181.88,-195.94,-196.6,-254.92,-359.64,-341.45,-336.14,-290.68,-146.24,-121.62,Upgrade
Share Issuance / Repurchase,-691.71,-406.15,-95.23,-494.69,-552.87,-306.74,-300.22,-172.77,-192.66,-132.48,Upgrade
Debt Issued / Paid,0,0,0,236.29,235.43,0,193.7,-114.65,-2.17,-87.73,Upgrade
Other Financing Activities,-508.45,797.93,-255.53,69.28,-49.02,329.68,-37.1,-168.7,-94.3,-145.25,Upgrade
Financing Cash Flow,"-1,382.04",195.84,-547.35,-444.05,-726.1,-318.51,-479.76,-746.8,-435.37,-487.07,Upgrade
Net Cash Flow,-790.61,861.19,113.27,163.67,-162.92,847.32,50.59,65.5,225.1,-8.71,Upgrade
Free Cash Flow,785.05,827.02,512.99,635.71,652.83,"1,002.2",594.95,861.34,715.92,472.14,Upgrade
Free Cash Flow Growth,-5.08%,61.22%,-19.30%,-2.62%,-34.86%,68.45%,-30.93%,20.31%,51.63%,18.94%,Upgrade
Free Cash Flow Margin,28.30%,25.90%,19.99%,24.58%,23.10%,37.90%,25.50%,36.60%,31.12%,23.78%,Upgrade
Free Cash Flow Per Share,8.21,7.80,4.80,5.77,5.49,8.24,4.77,6.87,5.85,3.91,Upgrade
