Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,9.11,8.44,5.39,7.86,4.92,-0.03,3.8,3.63,4.12,3.16,Upgrade
Depreciation & Amortization,2.42,2.44,2.53,2.54,2.47,2.74,2.73,2.54,2.28,1.95,Upgrade
Share-Based Compensation,0.42,0.29,0.26,0.22,0.16,0.02,0,0,0,0,Upgrade
Other Operating Activities,5.62,12,-16.81,1.75,4.61,6.71,2.13,1.66,3.64,3.4,Upgrade
Operating Cash Flow,17.57,23.18,-8.64,12.37,12.15,9.44,8.65,7.83,10.04,8.52,Upgrade
Operating Cash Flow Growth,-24.21%,-,-,1.78%,28.78%,9.07%,10.47%,-21.94%,17.82%,-12.87%,Upgrade
Capital Expenditures,-0.36,-1.48,1.28,-1.78,-0.48,-0.62,-0.89,-1.76,-3.81,-10.88,Upgrade
Acquisitions,0,0,0,0,-0.86,0,0,0,0,0,Upgrade
Change in Investments,-208.08,-59.25,-123.52,30.91,13.37,-97.75,-22.69,-13.66,-5.42,26.52,Upgrade
Other Investing Activities,-5,-,-,-,-,-,-0.05,-,-0.02,-,Upgrade
Investing Cash Flow,-213.44,-60.73,-122.24,29.13,12.03,-98.37,-23.64,-15.41,-9.25,15.63,Upgrade
Dividends Paid,-2.64,-2.62,-2.51,-2.5,-2.26,-2.2,-1.98,-1.69,-1.29,-1.09,Upgrade
Share Issuance / Repurchase,-6.53,-0.05,0,0.09,0.09,-0.16,0,0,0,0,Upgrade
Debt Issued / Paid,57.45,-2.16,-13.79,-37.92,-9.87,79.49,-32.25,-16.87,11.23,-5.64,Upgrade
Other Financing Activities,-21.08,109.86,177.74,46.48,15.67,0.36,38.08,29.82,-8.75,-28.41,Upgrade
Financing Cash Flow,27.2,105.04,161.45,6.15,3.62,77.49,3.85,11.27,1.19,-35.14,Upgrade
Net Cash Flow,-168.67,67.49,30.57,47.65,27.81,-11.44,-11.14,3.69,1.98,-10.99,Upgrade
Free Cash Flow,17.21,21.69,-7.36,10.59,11.68,8.82,7.76,6.08,6.23,-2.37,Upgrade
Free Cash Flow Growth,-20.68%,-,-,-9.32%,32.40%,13.62%,27.73%,-2.44%,-,-,Upgrade
Free Cash Flow Margin,30.60%,41.02%,-15.19%,22.25%,26.72%,22.57%,20.01%,15.67%,16.19%,-6.46%,Upgrade
Free Cash Flow Per Share,3.39,4.14,-1.41,2.04,2.27,1.77,1.56,1.23,1.26,-0.48,Upgrade
