Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,52.32,45.15,31.33,31.87,28.07,11.92,17.3,16.1,10.59,7.29,Upgrade
Depreciation & Amortization,5.05,5.15,4.88,4.32,3.84,3.3,1.47,1.28,1.32,1.16,Upgrade
Share-Based Compensation,0.62,0.65,0.53,0.59,0.39,0.39,0.2,0.15,0,0,Upgrade
Other Operating Activities,9.06,10.31,7.95,4.16,6.22,8.78,4.24,6.12,12.92,18.94,Upgrade
Operating Cash Flow,67.94,61.85,44.68,40.93,38.52,24.37,23.21,23.65,25.6,28.17,Upgrade
Operating Cash Flow Growth,9.86%,38.42%,9.17%,6.25%,58.05%,5.01%,-1.85%,-7.63%,-9.11%,29.53%,Upgrade
Capital Expenditures,3.44,0.84,-5.51,-3.6,-4.44,-0.62,2.89,10.64,14.1,10.01,Upgrade
Acquisitions,0,95.7,175.01,27.71,0,39.05,31.41,0,0,0,Upgrade
Change in Investments,-398.23,-438.25,-312.64,-101.61,-67.29,-24.47,-162.85,-69.63,-78.43,-31.22,Upgrade
Other Investing Activities,-10.03,-0.03,-9.33,-0.07,-,-,-,-,-,-5,Upgrade
Investing Cash Flow,-404.83,-341.75,-152.46,-77.57,-71.74,13.97,-128.55,-58.99,-64.33,-26.21,Upgrade
Dividends Paid,-9.69,-9.02,-8.79,-7.36,-6.55,-5.24,-4.27,-3.4,0,0,Upgrade
Share Issuance / Repurchase,0.2,-6.4,-1.27,-10.24,-1.33,0.31,0.55,1.49,7.89,0.1,Upgrade
Debt Issued / Paid,85.83,74.98,-53.5,-109.76,13.57,17.81,24.16,29.05,-25.16,19.01,Upgrade
Other Financing Activities,226.8,199.01,209.23,166.35,34.43,-45.21,122.04,5.17,56.73,-24.09,Upgrade
Financing Cash Flow,303.14,258.57,145.68,38.99,40.12,-32.33,142.47,32.32,39.46,-4.98,Upgrade
Net Cash Flow,-33.74,-21.33,37.9,2.35,6.91,6.02,37.13,-3.02,0.73,-3.02,Upgrade
Free Cash Flow,71.38,62.68,39.18,37.33,34.08,23.76,26.1,34.28,39.7,38.18,Upgrade
Free Cash Flow Growth,13.87%,60.00%,4.95%,9.53%,43.46%,-8.99%,-23.87%,-13.65%,3.98%,24.06%,Upgrade
Free Cash Flow Margin,50.92%,49.69%,38.76%,39.40%,40.11%,29.95%,43.42%,60.54%,77.30%,83.89%,Upgrade
Free Cash Flow Per Share,5.58,4.82,3.02,2.99,2.73,1.91,2.44,3.16,5.32,5.12,Upgrade
