Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,23.64,22.04,15.61,7.17,7.33,6.17,6.09,5.74,5.7,5.09,Upgrade
Depreciation & Amortization,13.34,12.43,7.71,3.13,2.08,2.45,2.61,2.48,2.48,2.56,Upgrade
Share-Based Compensation,0.96,0.81,0.51,0.37,0.34,0.32,0.38,0.12,0.06,0.02,Upgrade
Other Operating Activities,7.08,2.42,-15.35,-1.47,0.2,-0.85,1.85,-4.37,-0.76,2.69,Upgrade
Operating Cash Flow,45.02,37.7,8.48,9.2,9.96,8.09,10.93,3.98,7.47,10.36,Upgrade
Operating Cash Flow Growth,19.41%,344.67%,-7.87%,-7.56%,23.05%,-25.96%,174.69%,-46.77%,-27.89%,7.49%,Upgrade
Capital Expenditures,-1.16,-2.76,-1.85,-0.77,-4.21,-1.66,-1.82,-1.04,-0.79,-0.8,Upgrade
Acquisitions,0,0,35.64,20.64,0,0,0,0,0,0,Upgrade
Change in Investments,-89.33,-508.62,-284.54,16.48,-39.65,-16.65,-38.16,-21.62,-36.38,-12.64,Upgrade
Other Investing Activities,-,-10,-,-,-,-,-1.5,-,-1.5,-,Upgrade
Investing Cash Flow,-90.5,-521.37,-250.75,36.35,-43.86,-18.3,-41.48,-22.66,-38.67,-13.44,Upgrade
Dividends Paid,-7.58,-7.2,-6.17,-5.82,-2.58,-2.32,-2.23,-2.17,-1.95,-1.78,Upgrade
Share Issuance / Repurchase,-0.6,-7.65,0.13,0.08,-0.45,-0.11,-0.71,-0.17,-0.07,-0.06,Upgrade
Debt Issued / Paid,0,73.17,-23.87,-3.64,-17.38,7.2,-0.58,-24.31,12.68,12.43,Upgrade
Other Financing Activities,65.71,377.72,292.15,3.69,37.16,27.47,37.69,39.87,16.7,-6.07,Upgrade
Financing Cash Flow,57.54,436.04,262.23,-5.69,16.75,32.24,34.17,13.22,27.37,4.52,Upgrade
Net Cash Flow,12.06,-47.63,19.96,39.87,-17.15,22.03,3.62,-5.46,-3.83,1.45,Upgrade
Free Cash Flow,43.85,34.94,6.63,8.44,5.75,6.43,9.11,2.94,6.69,9.56,Upgrade
Free Cash Flow Growth,25.51%,427.32%,-21.46%,46.76%,-10.66%,-29.36%,209.80%,-56.03%,-30.07%,9.65%,Upgrade
Free Cash Flow Margin,54.05%,43.99%,9.50%,22.84%,19.86%,23.07%,33.46%,11.32%,27.22%,40.62%,Upgrade
Free Cash Flow Per Share,5.84,4.61,0.85,1.16,1.59,1.77,2.52,0.81,1.84,2.63,Upgrade
