Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Net Income,6.95,-0.09,0.64,9.33,7.31,5.82,12.15,4.67,0.71,-18.8,Upgrade
Depreciation & Amortization,1.16,1.47,0.75,0.76,0.76,0.72,0.65,0.65,0.64,0.7,Upgrade
Share-Based Compensation,0.54,0.47,0.49,0.5,0.51,0.42,0.24,0.2,0.16,0.17,Upgrade
Other Operating Activities,-2.75,12.91,9.85,-0.35,0.49,2.87,-3.71,-2.26,-1.54,16.09,Upgrade
Operating Cash Flow,5.9,14.76,11.73,10.24,9.06,9.83,9.33,3.25,-0.03,-1.85,Upgrade
Operating Cash Flow Growth,-60.02%,25.84%,14.50%,13.06%,-7.87%,5.34%,187.55%,-,-,-,Upgrade
Capital Expenditures,-0.08,-0.13,-0.3,-0.26,-0.56,-1.59,-0.75,-0.36,-0.24,-0.28,Upgrade
Change in Investments,73.1,58.15,-30.03,-102.86,-77.13,-205.37,-104.51,-89.37,53.28,-13.95,Upgrade
Other Investing Activities,0.62,-,-5,-,1.32,-,1.05,-0.03,3.48,-5.04,Upgrade
Investing Cash Flow,73.63,58.01,-35.33,-103.12,-76.38,-206.97,-104.21,-89.76,56.51,-19.27,Upgrade
Share Issuance / Repurchase,0,0.07,-2.53,23.01,0,0,0,0,0,-20.84,Upgrade
Debt Issued / Paid,-10.02,-44.94,-3.07,12.93,-2.75,4.89,14.85,55.02,10.67,-9.97,Upgrade
Other Financing Activities,-152.84,47.25,-62.91,179.65,-16.23,212.61,136.52,52.57,-71.64,-56.29,Upgrade
Financing Cash Flow,-162.86,2.38,-68.5,215.59,-18.98,217.51,151.38,107.59,-60.98,-87.11,Upgrade
Net Cash Flow,-83.32,75.15,-92.1,122.71,-86.3,20.37,56.5,21.08,-4.5,-108.22,Upgrade
Free Cash Flow,5.82,14.62,11.43,9.98,8.5,8.24,8.58,2.89,-0.28,-2.13,Upgrade
Free Cash Flow Growth,-60.21%,27.98%,14.45%,17.49%,3.14%,-4.01%,197.16%,-,-,-,Upgrade
Free Cash Flow Margin,18.39%,70.82%,60.42%,34.09%,28.92%,34.49%,43.13%,16.35%,-1.63%,-30.51%,Upgrade
Free Cash Flow Per Share,0.77,1.94,1.50,1.31,1.32,1.28,1.34,0.45,-0.04,-0.33,Upgrade
