Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,152,154.89,104.39,121.02,112.57,82.15,78.41,76.43,75.07,61.75,Upgrade
Depreciation & Amortization,19.06,19.88,20.55,20.32,13.32,13.02,12.95,13.51,13.37,12.82,Upgrade
Share-Based Compensation,4.24,4.03,4.4,3.8,3.39,1.88,3.32,4.04,3.52,4.31,Upgrade
Other Operating Activities,7.93,-19.61,15.94,8.33,18.49,39.86,15.88,30.52,-4.16,40.43,Upgrade
Operating Cash Flow,183.22,159.19,145.27,153.46,147.77,136.9,110.57,124.5,87.81,119.3,Upgrade
Operating Cash Flow Growth,15.10%,9.58%,-5.34%,3.85%,7.94%,23.82%,-11.19%,41.78%,-26.39%,34.26%,Upgrade
Capital Expenditures,-7.01,-7.74,-8.16,-6.65,-7.4,-6.69,-3.31,-8.19,-9,-5.77,Upgrade
Acquisitions,-2.62,-1.55,-6.76,0,-7.88,-4,-2,-3.1,0,80.88,Upgrade
Change in Investments,-918.46,-502.73,-698.73,-58.78,-402.33,-295.3,-578.88,-494.25,-140.8,-258.87,Upgrade
Other Investing Activities,1.87,-35.59,1.06,1.09,-,0.8,-45.77,1.54,6.06,-,Upgrade
Investing Cash Flow,-926.22,-547.61,-712.59,-64.34,-417.62,-305.19,-629.96,-504,-143.74,-183.75,Upgrade
Dividends Paid,-49.77,-47.74,-47.21,-46.01,-43.27,-40.1,-38.88,-38.15,-36.91,-33.52,Upgrade
Share Issuance / Repurchase,-14.71,-21.6,-7.8,0.73,1.3,3.31,-11.16,-17.44,6.18,-7.13,Upgrade
Debt Issued / Paid,476.04,-95.69,-414.18,-225.93,137.43,22.2,212.86,125.18,-335.02,107.9,Upgrade
Other Financing Activities,-740.29,"1,149.85","1,492.34",217.99,195.68,193.37,365.46,303.57,409.38,-7.55,Upgrade
Financing Cash Flow,-328.73,984.81,"1,023.15",-53.23,291.14,178.77,528.28,373.17,43.64,59.71,Upgrade
Net Cash Flow,"-1,071.72",596.39,455.84,35.89,21.29,10.48,8.88,-6.34,-12.29,-4.74,Upgrade
Free Cash Flow,176.21,151.45,137.12,146.82,140.37,130.21,107.26,116.31,78.81,113.53,Upgrade
Free Cash Flow Growth,16.36%,10.45%,-6.61%,4.59%,7.80%,21.40%,-7.78%,47.58%,-30.59%,38.69%,Upgrade
Free Cash Flow Margin,35.20%,31.09%,33.38%,34.13%,34.96%,34.83%,30.24%,32.97%,21.99%,35.60%,Upgrade
Free Cash Flow Per Share,4.11,3.49,3.14,3.35,3.21,2.99,2.48,2.69,1.80,2.62,Upgrade
