Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Net Income,284.97,414.98,197.85,313.1,324.87,614.27,225.74,251.66,204.22,208.94,Upgrade
Depreciation & Amortization,77.62,78.5,72.51,72.43,64.27,61.55,56.44,43.39,31.55,23.18,Upgrade
Share-Based Compensation,25.18,23.83,20.37,23.37,23.14,22.69,18.03,16.03,13.43,11.14,Upgrade
Other Operating Activities,906.05,702.86,573.44,226.82,411.98,-379.89,8.29,-91.6,-298.94,-310.37,Upgrade
Operating Cash Flow,"1,293.82","1,220.18",864.17,635.71,824.25,318.63,308.51,219.48,-49.75,-67.11,Upgrade
Operating Cash Flow Growth,6.04%,41.20%,35.94%,-22.87%,158.69%,3.28%,40.56%,-,-,-,Upgrade
Capital Expenditures,52.24,-44.18,-19.6,-63.79,-138.37,-94.6,-87.98,-187.33,-126.83,-184.09,Upgrade
Acquisitions,0,0,0,0,0,0,0,-277.55,0,0,Upgrade
Change in Investments,"-2,131.24","-1,582.52","-2,584.31",-991.1,"-1,899.98","-2,342.4","-3,759.38","-4,178.93","-3,819.81","-2,534.9",Upgrade
Other Investing Activities,-41.4,-11.2,-16.81,-20.61,-3.18,-15.57,21.12,35.12,138.84,112,Upgrade
Investing Cash Flow,"-2,120.4","-1,637.91","-2,620.72","-1,075.5","-2,041.53","-2,452.58","-3,826.23","-4,608.69","-3,807.81","-2,606.98",Upgrade
Dividends Paid,-79.44,-85.79,-86.52,-84.08,-91.31,-91.63,-89.82,-88.98,-87.72,-65.23,Upgrade
Share Issuance / Repurchase,-401.29,-318.47,-81.36,-148.21,-292.25,62.1,0.79,35.65,0.93,9.91,Upgrade
Debt Issued / Paid,"3,506","-1,197",-986.14,-390,200,-469,"1,230","1,091.9",895,495,Upgrade
Other Financing Activities,"-1,940.9","1,936.14","3,093.62",894.69,"1,588.32","2,378.75","2,557.57","3,430.63","2,984.11","1,991.81",Upgrade
Financing Cash Flow,"1,084.37",334.87,"1,939.59",272.39,"1,404.77","1,880.22","3,698.53","4,469.2","3,792.32","2,431.49",Upgrade
Net Cash Flow,257.79,-82.86,183.04,-167.4,187.49,-253.73,180.81,79.98,-65.23,-242.6,Upgrade
Free Cash Flow,"1,346.06","1,176",844.57,571.92,685.89,224.02,220.53,32.15,-176.58,-251.2,Upgrade
Free Cash Flow Growth,14.46%,39.24%,47.67%,-16.62%,206.17%,1.58%,585.95%,-,-,-,Upgrade
Free Cash Flow Margin,147.04%,117.96%,119.53%,64.18%,59.32%,21.55%,23.82%,4.00%,-24.53%,-36.82%,Upgrade
Free Cash Flow Per Share,17.42,13.20,9.14,6.02,6.66,2.10,2.12,0.31,-1.74,-2.49,Upgrade
