Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2008
Net Income,110.52,155.54,77.05,25.29,7.86,-40.78,-6.34,1.71,7.18,-17.74,Upgrade
Depreciation & Amortization,4.85,2.49,7.95,7.69,0.99,1.02,7.48,40.57,68.08,17.7,Upgrade
Share-Based Compensation,4.17,3.24,1.36,1.71,1.32,1.53,0,0,0,0,Upgrade
Other Operating Activities,201.52,28.73,109.31,64.12,32.69,11.76,37.87,-41.41,-95.99,-26.81,Upgrade
Operating Cash Flow,346.13,212.37,212.73,99.96,42.86,-26.47,39.02,0.86,-20.73,-26.86,Upgrade
Operating Cash Flow Growth,62.99%,-0.17%,112.81%,133.25%,-,-,4415.63%,-,-,-,Upgrade
Capital Expenditures,-4.85,-5.99,-0.75,-0.25,-1.38,-0.4,-0.35,-0.88,-4.07,-3.49,Upgrade
Change in Investments,-675.93,-469.03,-291.83,-433.44,-133.14,-79.92,-79.36,13.25,37.16,59.15,Upgrade
Other Investing Activities,-,-,-,-,-,-,3.87,2.17,-3.89,-5.95,Upgrade
Investing Cash Flow,-680.79,-475.02,-292.58,-433.69,-134.52,-80.32,-75.84,14.54,29.2,49.72,Upgrade
Share Issuance / Repurchase,-85.28,-23.33,-2.03,-1.3,-0.67,-0.39,-0.95,-0.26,-0.26,-1.4,Upgrade
Debt Issued / Paid,370.77,479.81,127.97,281.02,162.42,85.02,64.4,-3.31,-18,-39.35,Upgrade
Other Financing Activities,-24.24,53.85,36.44,89,-,0.01,0,-0,-0.14,0.03,Upgrade
Financing Cash Flow,261.26,510.33,162.39,368.72,161.75,84.64,63.46,-3.57,-18.4,-40.72,Upgrade
Net Cash Flow,-73.44,247.67,82.57,34.64,71.1,-21.98,25.02,11.11,-10.95,-17.04,Upgrade
Free Cash Flow,341.28,206.38,211.99,99.71,41.47,-26.87,38.67,-0.02,-24.8,-30.34,Upgrade
Free Cash Flow Growth,65.37%,-2.65%,112.60%,140.43%,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,88.24%,47.04%,81.35%,63.04%,43.32%,-67.88%,62.55%,-0.02%,-17.90%,-33.50%,Upgrade
Free Cash Flow Per Share,23.63,13.67,13.28,6.28,2.70,-1.94,2.78,-0.00,-1.78,-2.22,Upgrade
