Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,217.61,205.16,155.81,198.08,172.6,96.79,88.53,75.06,65,48.35,Upgrade
Depreciation & Amortization,38.81,39.56,41.23,35.46,24.17,12.65,13.04,13.27,12.79,14.27,Upgrade
Share-Based Compensation,13.38,9.64,7.68,7.97,6.22,5.45,5.35,4.05,3.97,3.8,Upgrade
Other Operating Activities,-68.95,133.8,-96.36,-55.18,57.36,8.65,35.68,-0.81,-25.1,97.93,Upgrade
Operating Cash Flow,200.85,388.16,108.36,186.33,260.35,123.52,142.6,91.57,56.65,164.35,Upgrade
Operating Cash Flow Growth,-48.26%,258.20%,-41.84%,-28.43%,110.77%,-13.38%,55.73%,61.62%,-65.53%,-22.41%,Upgrade
Capital Expenditures,-43.06,-14.06,-14.39,-19.48,-14.43,0.45,-0.37,8.35,19.96,20.02,Upgrade
Acquisitions,0,-109.02,0,-51.55,23.7,0,0,-305.59,34.3,0,Upgrade
Change in Investments,-846.9,-389.26,"-1,190.48",-181.4,-214.05,-429.9,-312.98,-621.61,-138.24,-120.26,Upgrade
Other Investing Activities,6.86,2.31,1.53,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-883.11,-510.03,"-1,203.35",-252.42,-204.79,-429.45,-313.35,-918.85,-83.98,-100.24,Upgrade
Dividends Paid,-86.61,-87.32,-89.69,-89.1,-79.66,-41.18,-39.13,-39.07,-34.85,-61.43,Upgrade
Share Issuance / Repurchase,0.18,-108.01,-16.61,-66.13,0.28,0.34,0.8,-3.75,0.36,-11.71,Upgrade
Debt Issued / Paid,926.94,-333.77,-790.12,115.84,128.07,6.56,-130.6,350.8,-195.47,109.79,Upgrade
Other Financing Activities,-170.78,639.95,"2,021.77",69.95,-18.69,369.26,346.43,524.03,249.78,-117.65,Upgrade
Financing Cash Flow,669.73,110.85,"1,125.35",30.57,30.01,334.98,177.51,832,19.83,-81,Upgrade
Net Cash Flow,-12.53,-11.02,30.36,-35.53,85.57,29.05,6.76,4.72,-7.5,-16.88,Upgrade
Free Cash Flow,157.79,374.1,93.97,166.85,245.92,123.97,142.23,99.92,76.62,184.38,Upgrade
Free Cash Flow Growth,-57.82%,298.10%,-43.68%,-32.15%,98.37%,-12.84%,42.35%,30.41%,-58.45%,-16.83%,Upgrade
Free Cash Flow Margin,22.64%,58.29%,16.34%,28.51%,45.73%,34.81%,42.82%,32.02%,26.32%,62.92%,Upgrade
Free Cash Flow Per Share,1.69,3.94,0.96,1.70,2.78,2.02,2.32,1.64,1.31,3.22,Upgrade
