Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,150.98,111.41,94.9,93.65,94.9,71.3,64.15,47.37,38.25,71.83,Upgrade
Share-Based Compensation,4.73,4.6,3.69,2.71,3.46,3.56,3.34,3.27,2.86,2.97,Upgrade
Other Operating Activities,626.4,295.72,-212.61,-131.95,88.49,86.97,132.01,112.93,104.1,235.7,Upgrade
Operating Cash Flow,809.27,436.41,-94.55,-19.7,200.03,175.01,212.69,184.9,155.05,313.99,Upgrade
Operating Cash Flow Growth,85.44%,-,-,-,14.30%,-17.72%,15.03%,19.25%,-50.62%,842.83%,Upgrade
Change in Investments,"-3,042.96","-1,096.2","-1,736.09","-2,384.59",-591.46,"-1,842.61",-593.41,"-1,250.53",-85.59,-999.14,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,1.93,4.04,Upgrade
Investing Cash Flow,"-3,042.96","-1,096.2","-1,736.09","-2,384.59",-591.46,"-1,842.61",-593.41,"-1,250.53",-83.66,-995.09,Upgrade
Dividends Paid,-68.17,-61.32,-50.65,-43.89,-37.91,-28.44,-24.07,-20.18,-14,-7.98,Upgrade
Share Issuance / Repurchase,0.19,0.12,-0.18,0.04,0.01,0.24,-8.73,-8.63,0.24,1.91,Upgrade
Debt Issued / Paid,"2,255.72",475.8,"2,178.42","2,607.38",555.19,"1,735.12",-528.72,"1,190.71",437.98,671.19,Upgrade
Other Financing Activities,-1.84,120.02,132.6,19.88,-2.63,-2.54,-2.62,-249.56,118.46,-20.27,Upgrade
Financing Cash Flow,"2,185.91",534.63,"2,260.2","2,583.41",514.67,"1,704.39",-564.14,912.33,542.68,644.85,Upgrade
Net Cash Flow,-47.78,-125.16,429.56,179.13,123.23,36.79,-944.86,-153.3,614.07,-36.25,Upgrade
Free Cash Flow,809.27,436.41,-94.55,-19.7,200.03,175.01,212.69,184.9,155.05,313.99,Upgrade
Free Cash Flow Growth,85.44%,-,-,-,14.30%,-17.72%,15.03%,19.25%,-50.62%,842.83%,Upgrade
Free Cash Flow Margin,262.49%,177.49%,-45.88%,-10.34%,107.64%,100.90%,133.20%,128.79%,148.24%,191.02%,Upgrade
Free Cash Flow Per Share,74.93,40.53,-8.81,-1.84,18.75,16.48,20.29,17.00,14.18,28.90,Upgrade
