Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Net Income,140.93,176.69,132.22,142.94,152.28,100.23,97.71,83.57,53.64,46.44,Upgrade
Depreciation & Amortization,3.32,5.87,4.7,6.17,6.97,6.88,6.23,7.78,9.03,4.23,Upgrade
Share-Based Compensation,9.9,7.81,5.44,7.64,6.6,6.03,6.51,2.09,3,2.89,Upgrade
Other Operating Activities,40.75,48.06,-9.22,-24.07,-0.39,47.78,6.38,4.55,-6.78,204.55,Upgrade
Operating Cash Flow,194.9,238.44,133.14,132.68,165.46,160.92,116.82,98.59,59.51,258.68,Upgrade
Operating Cash Flow Growth,-18.26%,79.09%,0.34%,-19.81%,2.82%,37.75%,18.49%,65.67%,-77.00%,1535.13%,Upgrade
Capital Expenditures,-2.11,-5.29,-2.95,-2.84,-1.48,-5.76,-7.43,-4.66,-5.22,-5.34,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,-156.58,0,Upgrade
Change in Investments,-925.3,-822.64,-554.73,-633.71,-772.32,-804.62,-743.53,-792.26,-563.92,-595.5,Upgrade
Other Investing Activities,0.34,-30,-,-0.58,-11,-,-,-,-,0.1,Upgrade
Investing Cash Flow,-927.08,-857.92,-557.68,-637.13,-784.8,-810.38,-750.95,-796.92,-725.73,-600.74,Upgrade
Dividends Paid,-55.78,-44.69,-28.33,-22.33,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-32.24,-0.19,-60.61,-53.79,1.58,1.21,1.76,100.57,147.03,2.52,Upgrade
Debt Issued / Paid,686.18,-202.81,95.75,250.57,-371.15,332.69,144.11,-138.06,68.15,-20.87,Upgrade
Other Financing Activities,"-1,268.36",792.34,"1,964.81",250.11,"1,120.3",137.87,558.07,778.16,400.11,328.04,Upgrade
Financing Cash Flow,-670.19,544.65,"1,971.62",424.55,750.74,471.76,703.93,740.67,615.28,309.69,Upgrade
Net Cash Flow,"-1,402.37",-74.83,"1,547.08",-79.89,131.39,-177.69,69.8,42.34,-50.94,-32.37,Upgrade
Free Cash Flow,192.79,233.15,130.19,129.85,163.97,155.17,109.39,93.93,54.29,253.34,Upgrade
Free Cash Flow Growth,-17.31%,79.08%,0.27%,-20.81%,5.68%,41.84%,16.46%,73.03%,-78.57%,2481.69%,Upgrade
Free Cash Flow Margin,54.34%,60.27%,40.65%,38.57%,49.55%,50.99%,39.91%,38.19%,29.19%,158.43%,Upgrade
Free Cash Flow Per Share,6.04,7.30,4.04,3.87,4.77,4.54,3.25,2.81,2.08,9.82,Upgrade
