Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,23.6,27.58,24.27,24.02,16.72,14.17,10.15,8.29,5.64,4.02,Upgrade
Depreciation & Amortization,2.52,2.67,2.41,2.25,1.78,1.75,1.33,1.36,1.36,1.23,Upgrade
Share-Based Compensation,0.25,0.17,0.18,0.16,0.17,0.16,0.19,0.13,0.11,0.05,Upgrade
Other Operating Activities,0.13,-0.8,7,-8.32,2.78,-2.21,0.15,-2.15,1.31,5.54,Upgrade
Operating Cash Flow,26.5,29.64,33.86,18.11,21.45,13.86,11.82,7.63,8.62,11.57,Upgrade
Operating Cash Flow Growth,-10.58%,-12.47%,86.97%,-15.58%,54.77%,17.28%,54.98%,-11.57%,-25.48%,-24.80%,Upgrade
Capital Expenditures,-0.91,-0.9,-1.68,-2.15,-1.72,-3.53,-0.64,-0.24,-1.15,-0.54,Upgrade
Acquisitions,0,0,0,21.18,-6.9,0,0,0,0,0,Upgrade
Change in Investments,-334.41,37.36,-153.48,-67.27,-61.34,-18.22,-62.56,-51.25,-30.33,-20.59,Upgrade
Other Investing Activities,0.16,0.99,0.5,3.69,1.69,1.58,3.66,2.37,7.02,3.6,Upgrade
Investing Cash Flow,-335.16,37.45,-154.67,-44.55,-68.27,-20.16,-59.55,-49.11,-24.46,-17.53,Upgrade
Dividends Paid,-7.23,-8.59,-7.08,-6.5,-4.43,-3.64,-2.58,-1.69,-1.19,-1.37,Upgrade
Share Issuance / Repurchase,-4.17,0.1,-0.85,-0.1,0.32,2.83,-0.66,-0.68,0.02,0,Upgrade
Debt Issued / Paid,-5,-5,10,0,0,-30,-15,0,0,-0.86,Upgrade
Other Financing Activities,61.62,212.15,290.18,27.18,51.61,76.36,82.62,63.8,-5.14,6.01,Upgrade
Financing Cash Flow,45.22,198.66,292.25,20.59,47.5,45.55,64.38,61.42,-6.3,3.79,Upgrade
Net Cash Flow,-263.44,265.74,171.44,-5.85,0.68,39.25,16.65,19.94,-22.14,-2.17,Upgrade
Free Cash Flow,25.59,28.74,32.18,15.96,19.73,10.33,11.18,7.39,7.47,11.03,Upgrade
Free Cash Flow Growth,-10.96%,-10.68%,101.65%,-19.11%,90.91%,-7.55%,51.24%,-1.08%,-32.27%,-20.94%,Upgrade
Free Cash Flow Margin,37.53%,41.64%,49.99%,24.36%,38.23%,21.19%,26.81%,19.28%,21.69%,33.29%,Upgrade
Free Cash Flow Per Share,3.10,3.44,3.87,1.91,2.67,1.40,1.61,1.05,1.06,1.57,Upgrade
