Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,"4,811.6","1,710.6","1,395.8","1,394.2","1,546.5","2,310.4","1,316.5","1,209.3","1,111.1",879.7,Upgrade
Depreciation & Amortization,295.9,275.3,251.9,226.8,205.1,195.7,186.6,193,169.5,153.9,Upgrade
Share-Based Compensation,91.3,96.1,87.2,82.6,77.4,82.7,84.4,84.5,75.3,68.5,Upgrade
Other Operating Activities,"-2,025.9","1,172.4","1,974.4","3,789.6","3,327.5","1,599.2","2,270.3","2,865.6","1,714","1,086.1",Upgrade
Operating Cash Flow,"3,172.9","3,254.4","3,709.3","5,493.2","5,156.5","4,188","3,857.8","4,377.1","3,102.9","2,221.2",Upgrade
Operating Cash Flow Growth,-2.50%,-12.26%,-32.47%,6.53%,23.13%,8.56%,-11.86%,41.06%,39.69%,-27.90%,Upgrade
Capital Expenditures,-116.3,-129.9,-108.8,-132.4,-92.3,-164.8,-154.9,-136.4,-136,-59.4,Upgrade
Acquisitions,0,27,0,"-1,208.5",-184.7,0,0,-291.2,0,"-1,268.3",Upgrade
Change in Investments,869,"-5,581.9","-4,852.9","-5,954.8","-5,186.3","-4,299.1","-5,060.5","-2,641.2",-955,69.7,Upgrade
Other Investing Activities,305.8,-8.9,-34.8,-392.8,-239.2,411.1,61.5,-98.8,-81.7,31.7,Upgrade
Investing Cash Flow,"1,058.5","-5,693.7","-4,996.5","-7,688.5","-5,702.5","-4,052.8","-5,153.9","-3,167.6","-1,172.7","-1,226.3",Upgrade
Dividends Paid,-642.3,-654.1,-614.5,-606,-598.6,-540,-464.9,-441,-376.6,-288.4,Upgrade
Share Issuance / Repurchase,"-1,479.4",-850.5,-264.2,-243.3,-607.6,-57.9,-239.5,-224.5,-145.2,-27.8,Upgrade
Debt Issued / Paid,-285.7,8.4,530.5,530.2,88,-69.2,-274.6,909.3,-180.1,-72,Upgrade
Other Financing Activities,692,"3,417.7","1,969.3","2,052.8","2,170.9",283.1,"2,429.9",-752.4,"-1,736.2","-2,412.1",Upgrade
Financing Cash Flow,"-1,715.4","1,921.5","1,621.1","1,733.7","1,052.7",-384,"1,450.9",-508.6,"-2,438.1","-2,800.3",Upgrade
Net Cash Flow,"2,516",-517.8,333.9,-461.6,506.7,-248.8,154.8,700.9,-507.9,"-1,805.4",Upgrade
Free Cash Flow,"3,056.6","3,124.5","3,600.5","5,360.8","5,064.2","4,023.2","3,702.9","4,240.7","2,966.9","2,161.8",Upgrade
Free Cash Flow Growth,-2.17%,-13.22%,-32.84%,5.86%,25.87%,8.65%,-12.68%,42.93%,37.24%,-28.93%,Upgrade
Free Cash Flow Margin,17.47%,21.91%,24.42%,33.05%,35.57%,28.55%,29.88%,35.44%,28.32%,23.27%,Upgrade
Free Cash Flow Per Share,12.49,11.79,13.11,19.31,17.89,13.93,12.87,14.49,10.10,7.34,Upgrade
