Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,217.93,250.4,153.8,225.91,219.6,184.67,181.46,160.7,163.04,150.5,Upgrade
Depreciation & Amortization,33.22,32.58,32.49,29.88,14.39,13.05,12.87,12.79,12.44,12.13,Upgrade
Share-Based Compensation,16.23,14.88,8.06,9.06,9.14,9.89,5.63,6.61,7.2,4.6,Upgrade
Other Operating Activities,57.7,76.32,-47.94,-30.62,74.79,-32.47,26.56,53.91,26.8,74.74,Upgrade
Operating Cash Flow,332.96,377.15,146.42,234.24,317.92,175.15,226.53,234.01,209.48,241.96,Upgrade
Operating Cash Flow Growth,-11.72%,157.59%,-37.49%,-26.32%,81.52%,-22.68%,-3.20%,11.71%,-13.42%,8.75%,Upgrade
Capital Expenditures,-28.76,-12.13,-31.31,-53.26,-35.3,-30.47,-15.18,-14.13,-13.66,-15.76,Upgrade
Change in Investments,"-1,224.66","-2,411.21","-2,341.98",-720.01,-39.37,-991.42,-945.68,-516.97,-591.41,-455.54,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-,-35,-,Upgrade
Investing Cash Flow,"-1,253.42","-2,423.33","-2,373.28",-773.27,-74.67,"-1,021.89",-960.85,-531.1,-640.07,-471.29,Upgrade
Dividends Paid,-112.56,-110.63,-107.43,-105.48,-98.5,-87.07,-81.16,-78.37,-79.66,-80.53,Upgrade
Share Issuance / Repurchase,-48.27,-17.65,-8.62,-129.78,-84.12,-33.98,-52.73,-37.62,-54.05,-25.16,Upgrade
Debt Issued / Paid,674.9,-200.19,-28.8,49.73,-125.8,-27.7,-78.2,14.13,-82.97,59.79,Upgrade
Other Financing Activities,247.71,"2,321","2,427.15",757.24,143.27,563.73,"1,070.29",619.09,719.1,386.12,Upgrade
Financing Cash Flow,761.79,"1,992.53","2,282.3",571.72,-165.14,414.99,858.21,517.24,502.42,340.22,Upgrade
Net Cash Flow,-158.67,-53.65,55.43,32.69,78.12,-431.76,123.89,220.15,71.83,110.89,Upgrade
Free Cash Flow,304.2,365.03,115.11,180.98,282.62,144.68,211.35,219.88,195.82,226.2,Upgrade
Free Cash Flow Growth,-16.66%,217.11%,-36.40%,-35.96%,95.35%,-31.55%,-3.88%,12.29%,-13.43%,9.17%,Upgrade
Free Cash Flow Margin,43.09%,50.76%,20.45%,27.21%,44.03%,23.12%,34.64%,37.96%,34.69%,41.50%,Upgrade
Free Cash Flow Per Share,7.68,9.16,2.90,4.48,6.78,3.42,4.96,5.09,4.46,5.10,Upgrade
