Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1993
Net Income,1.75,2.52,1.67,1.6,1.58,0.91,1.1,1.35,1.91,2.61,Upgrade
Depreciation & Amortization,0.99,1,0.06,0.93,1.07,0.93,1.19,1.14,0.81,1.19,Upgrade
Other Operating Activities,-0.51,0.15,-0.13,0.46,1.48,1.84,0.29,-0.35,-0.21,0.31,Upgrade
Operating Cash Flow,2.23,3.66,1.6,2.99,4.14,3.67,2.59,2.14,2.52,4.11,Upgrade
Operating Cash Flow Growth,-39.14%,128.21%,-46.46%,-27.66%,12.64%,42.05%,20.90%,-15.13%,-38.73%,0.55%,Upgrade
Capital Expenditures,-0.26,-0.29,-0.57,-0.34,-0.21,-0.21,-0.33,-0.09,-0.44,-0.26,Upgrade
Change in Investments,7.27,-1.58,-9.32,26.68,-24.28,-1.51,-1.51,1.53,-15.03,-2.61,Upgrade
Other Investing Activities,-,0.59,-,-,1.46,-,0.41,0.08,1.15,0.27,Upgrade
Investing Cash Flow,7.01,-1.28,-9.89,26.35,-23.03,-1.71,-1.43,1.52,-14.32,-2.6,Upgrade
Dividends Paid,-1.14,-1.14,-1.13,-1.13,-1.12,-1.12,-1.11,-1.02,-1.1,-0.82,Upgrade
Share Issuance / Repurchase,0.11,0.13,0.13,0.14,0.15,0.15,0.16,0.14,0.15,0.12,Upgrade
Debt Issued / Paid,-20,-9.91,4.91,-30,35,0,0,0,0,0,Upgrade
Other Financing Activities,-20.3,33.63,28.18,-1.01,-11.78,0.99,-1.95,-3.69,15.07,-8.49,Upgrade
Financing Cash Flow,-41.33,22.71,32.09,-32,22.24,0.03,-2.91,-4.56,14.13,-9.19,Upgrade
Net Cash Flow,-32.09,25.09,23.8,-2.66,3.35,1.98,-1.75,-0.91,2.33,-7.68,Upgrade
Free Cash Flow,1.97,3.37,1.03,2.66,3.93,3.47,2.26,2.05,2.08,3.85,Upgrade
Free Cash Flow Growth,-41.56%,227.41%,-61.26%,-32.37%,13.27%,53.61%,10.22%,-1.39%,-46.05%,-1.47%,Upgrade
Free Cash Flow Margin,14.78%,23.99%,7.43%,18.98%,29.63%,27.47%,19.01%,16.35%,15.23%,26.80%,Upgrade
Free Cash Flow Per Share,0.69,1.18,0.36,0.94,1.40,1.24,0.81,0.74,0.75,1.40,Upgrade
