Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,25.93,20.38,16.08,17.47,16.15,14.09,14.94,15.83,16.91,17.79,Upgrade
Depreciation & Amortization,0.61,0.64,0.71,0.74,0.82,0.87,1.06,1.75,1.81,1.8,Upgrade
Other Operating Activities,2.96,1.86,-2.99,0.63,2.83,-3.97,1.53,2.95,1.62,4.86,Upgrade
Operating Cash Flow,29.5,22.88,13.79,18.83,19.8,10.99,17.53,20.53,20.34,24.45,Upgrade
Operating Cash Flow Growth,28.92%,65.90%,-26.76%,-4.87%,80.08%,-37.30%,-14.59%,0.94%,-16.82%,7.65%,Upgrade
Capital Expenditures,-1.25,0.3,-1.75,-0.43,-0.92,0.27,0.24,0.11,0.74,0.59,Upgrade
Change in Investments,-128.67,-188.9,-176.23,-61.57,-2.98,-10.78,-32.63,-50.2,-36.32,-32.2,Upgrade
Other Investing Activities,0.21,-4.64,0.38,0.32,0.27,-9.68,0.16,0.15,0.26,0.17,Upgrade
Investing Cash Flow,-129.71,-193.25,-177.6,-61.68,-3.63,-20.19,-32.22,-49.95,-35.32,-31.44,Upgrade
Dividends Paid,-8.95,-8.81,-9,-9.03,-8.42,-8.14,-8.07,-7.93,-7.85,-7.78,Upgrade
Share Issuance / Repurchase,-6.34,-13.35,-1.72,-18.53,0,0,0,0.17,0.06,0,Upgrade
Other Financing Activities,48.14,197.44,177.39,67.81,-7.79,16.29,24.58,36.43,22.39,13.27,Upgrade
Financing Cash Flow,32.85,175.28,166.67,40.25,-16.21,8.15,16.51,28.67,14.6,5.49,Upgrade
Net Cash Flow,-67.36,4.92,2.86,-2.59,-0.04,-1.05,1.82,-0.74,-0.39,-1.5,Upgrade
Free Cash Flow,28.25,23.18,12.04,18.41,18.88,11.27,17.78,20.64,21.08,25.04,Upgrade
Free Cash Flow Growth,21.88%,92.48%,-34.57%,-2.51%,67.61%,-36.63%,-13.87%,-2.07%,-15.83%,5.91%,Upgrade
Free Cash Flow Margin,48.11%,45.71%,27.29%,39.64%,41.06%,25.25%,42.09%,44.67%,45.30%,52.82%,Upgrade
Free Cash Flow Per Share,4.75,3.81,1.86,2.84,2.71,1.62,2.56,2.97,3.03,3.60,Upgrade
