Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2011
Net Income,150.35,365.21,178.83,105.1,140.68,29.4,38.39,33.1,-3.01,70.23,Upgrade
Depreciation & Amortization,7.98,7.24,4.71,4.97,4.63,3.54,3.18,2.64,2.27,2.3,Upgrade
Share-Based Compensation,128.94,167.94,133.62,124.21,123.04,96.3,77.05,46.13,119.76,49.36,Upgrade
Other Operating Activities,-254.26,396.59,112.05,-24.97,122.55,103.94,112.95,60.89,89.9,-4.22,Upgrade
Operating Cash Flow,32.99,936.98,429.22,209.31,390.89,233.18,231.57,142.76,208.91,117.66,Upgrade
Operating Cash Flow Growth,-96.48%,118.30%,105.06%,-46.45%,67.63%,0.69%,62.21%,-31.66%,77.56%,6.25%,Upgrade
Capital Expenditures,-5.96,-16.43,-40.66,-6.47,-6.92,-5.65,-2.87,-4,-3.89,-1.62,Upgrade
Acquisitions,-3,0.07,-0.2,0,0,0,0,0,0,0,Upgrade
Change in Investments,-2.23,-0.66,0.91,-45.41,16.2,-63.79,4.25,2.27,26.95,73.3,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,-0.02,-4.53,-0,Upgrade
Investing Cash Flow,-11.18,-17.01,-39.95,-51.87,9.28,-69.43,1.38,-1.74,18.54,71.67,Upgrade
Dividends Paid,-174.65,-479.96,-282.92,-209.18,-313.83,-255.69,-154.7,-80.91,-123.22,-40.13,Upgrade
Share Issuance / Repurchase,-147.54,-104.15,-32.41,-29.72,-26.63,-6.2,-3.31,0,164.18,0,Upgrade
Other Financing Activities,-4.71,-18.43,-36.46,-13.8,-11.29,-10.62,-,-9.29,-370.11,-33.37,Upgrade
Financing Cash Flow,-326.9,-602.54,-351.79,-252.69,-351.74,-272.51,-158.02,-90.2,-329.16,-73.5,Upgrade
Net Cash Flow,-313.48,317.73,34.71,-93.2,47.88,-105.69,70.74,50.08,-105.08,117.4,Upgrade
Free Cash Flow,27.04,920.55,388.56,202.84,383.97,227.54,228.7,138.77,205.02,116.03,Upgrade
Free Cash Flow Growth,-97.06%,136.92%,91.56%,-47.17%,68.75%,-0.51%,64.81%,-32.32%,76.69%,8.39%,Upgrade
Free Cash Flow Margin,2.74%,59.75%,41.19%,27.17%,43.35%,33.24%,37.29%,25.15%,39.52%,28.21%,Upgrade
Free Cash Flow Per Share,0.39,13.99,6.08,3.40,6.83,4.26,4.42,2.69,4.00,2.25,Upgrade
