Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,8.66,9.45,7.95,6.81,4.28,3.55,3.58,3.22,2.65,2.61,Upgrade
Depreciation & Amortization,1.16,1.29,1.31,1.19,1.02,0.92,0.83,1.01,1.09,1.12,Upgrade
Share-Based Compensation,1.01,0.41,0.59,0.57,0.57,0.44,0.38,0.36,0.35,0.36,Upgrade
Other Operating Activities,-2.34,-2.97,-0.48,0.05,-0.11,-0.35,-0.61,-0.32,0.08,3.07,Upgrade
Operating Cash Flow,8.48,8.19,9.37,8.62,5.76,4.57,4.18,4.28,4.18,7.17,Upgrade
Operating Cash Flow Growth,3.53%,-12.57%,8.74%,49.73%,26.01%,9.34%,-2.29%,2.22%,-41.67%,28.06%,Upgrade
Capital Expenditures,-0.4,-0.16,-2.5,-1.32,-0.79,-0.78,-2.26,-1.31,-0.31,-1.32,Upgrade
Acquisitions,0,0,0,0,23.46,0,0.21,0,0,0,Upgrade
Change in Investments,-103.01,-1.24,36.25,-90.56,-85.76,-17.34,-33.08,-29.24,1.7,-5.89,Upgrade
Other Investing Activities,0.16,0.19,-0.09,-3.91,0.54,0.07,0.12,0.71,0.73,0.19,Upgrade
Investing Cash Flow,-103.26,-1.21,33.67,-95.79,-62.55,-18.05,-35,-29.84,2.12,-7.02,Upgrade
Dividends Paid,-4.56,-4.1,-3.36,-3.23,-3.22,-2.77,-2.54,-2.26,-1.77,-1.56,Upgrade
Share Issuance / Repurchase,-0.77,-0.07,-0.53,-0.42,0,0,0,0.02,0.04,-0.07,Upgrade
Debt Issued / Paid,2.41,3,-34.01,57.92,-12.93,-28.14,17.03,0.4,-0.92,-10.38,Upgrade
Other Financing Activities,44.78,25.6,31.47,22.63,83.88,47.16,15.18,0.94,12.04,-39.78,Upgrade
Financing Cash Flow,41.86,24.42,-6.43,76.91,67.73,16.25,29.67,-0.9,9.39,-51.79,Upgrade
Net Cash Flow,-52.92,31.41,36.61,-10.27,10.94,2.77,-1.16,-26.46,15.69,-51.63,Upgrade
Free Cash Flow,8.08,8.04,6.87,7.3,4.97,3.79,1.92,2.97,3.87,5.85,Upgrade
Free Cash Flow Growth,0.57%,16.92%,-5.86%,46.88%,31.31%,97.14%,-35.24%,-23.44%,-33.82%,43.71%,Upgrade
Free Cash Flow Margin,27.46%,27.64%,25.96%,30.56%,23.11%,19.67%,10.53%,17.39%,23.16%,34.50%,Upgrade
Free Cash Flow Per Share,1.41,1.34,1.15,1.23,0.86,0.70,0.35,0.55,0.72,1.09,Upgrade
