Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2001
Net Income,40.18,35.76,16.98,23.32,16.3,11.91,14.91,16.51,14.14,13.75,Upgrade
Depreciation & Amortization,4.07,3.55,3.47,3.05,1.48,1.56,1.52,-0.09,1.87,2.32,Upgrade
Share-Based Compensation,2.85,2.56,1.84,1.46,0.96,1.01,0.85,1.06,0.89,0.3,Upgrade
Other Operating Activities,-9.13,-5.88,4.35,1.15,6.54,7.93,8.89,5.73,-5.02,-0.46,Upgrade
Operating Cash Flow,38.65,35.99,26.64,28.99,25.28,22.41,26.16,23.22,11.87,15.9,Upgrade
Operating Cash Flow Growth,7.37%,35.13%,-8.11%,14.65%,12.82%,-14.35%,12.67%,95.55%,-25.33%,-0.60%,Upgrade
Capital Expenditures,-3.22,-0.35,-0.26,-0.23,-0.97,-1.24,-0.58,-0.79,-3.19,-0.5,Upgrade
Acquisitions,-1.49,-1.03,-1.78,-2.86,-0.3,-2.95,-3.67,-0.12,-19.74,-0.58,Upgrade
Change in Investments,-242.43,-109.64,-447.03,-128.39,-136.92,-43.79,-30.37,-149.18,-306.77,-56.55,Upgrade
Other Investing Activities,1.88,-,-5.44,-0.03,0.33,1.63,-9.69,0.5,-3.06,2.71,Upgrade
Investing Cash Flow,-245.27,-111.01,-454.51,-131.5,-137.85,-46.35,-44.31,-149.59,-332.75,-54.92,Upgrade
Dividends Paid,-6.69,-6.17,-5.65,-5.22,-4.92,-4.54,-4.18,-3.82,-3.4,-2.48,Upgrade
Share Issuance / Repurchase,-5.99,-5.32,-1.61,-7.25,-0.53,-0.32,-0.47,-0.65,15.7,-0.31,Upgrade
Debt Issued / Paid,43.28,-15.7,99.06,20.45,91.06,148.31,25,1.42,21.53,-0.47,Upgrade
Other Financing Activities,221.59,102.41,325.88,75.08,60.97,-144.49,-38.26,139.74,309,37.97,Upgrade
Financing Cash Flow,252.19,75.22,417.68,83.07,146.58,-1.03,-17.9,136.69,342.83,34.71,Upgrade
Net Cash Flow,45.57,0.2,-10.19,-19.44,34.01,-24.98,-36.05,10.33,21.95,-4.3,Upgrade
Free Cash Flow,35.42,35.65,26.37,28.76,24.31,21.17,25.58,22.43,8.68,15.4,Upgrade
Free Cash Flow Growth,-0.63%,35.17%,-8.31%,18.30%,14.86%,-17.25%,14.03%,158.30%,-43.61%,-0.23%,Upgrade
Free Cash Flow Margin,26.89%,30.06%,30.24%,31.54%,30.38%,29.77%,34.80%,31.04%,15.79%,29.90%,Upgrade
Free Cash Flow Per Share,4.20,4.25,3.10,3.35,2.77,2.42,2.94,2.58,1.09,1.96,Upgrade
