Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,-22.52,-7.38,0.97,-5.97,3.09,9.99,8.9,6.96,5.33,2.01,Upgrade
Depreciation & Amortization,3.3,3.29,2.86,2.55,1.79,1.4,1.12,1.03,0.87,0.65,Upgrade
Share-Based Compensation,1.39,1.9,1.77,1.5,0.7,0.27,0.11,-0.09,0.03,0.06,Upgrade
Other Operating Activities,16.92,26.53,-15.84,31.78,16.71,16.39,5.07,12.5,11.09,4.66,Upgrade
Operating Cash Flow,-0.92,24.35,-10.23,29.86,22.3,28.05,15.2,20.4,17.33,7.38,Upgrade
Operating Cash Flow Growth,-,-,-,33.92%,-20.50%,84.50%,-25.49%,17.71%,134.75%,15.81%,Upgrade
Capital Expenditures,-4.55,-4.5,-3.33,-3.94,-2.73,-2.82,-0.58,-1.26,-0.81,0,Upgrade
Acquisitions,0,0.23,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,-1.35,-11.68,3.91,-11.03,-40.67,-44.8,-19.19,-13.65,-25.27,-6.27,Upgrade
Other Investing Activities,-,-,-,-,-,-,0.25,0.01,0.08,-0.31,Upgrade
Investing Cash Flow,-5.91,-15.95,0.58,-14.97,-43.4,-47.63,-19.52,-14.9,-26,-6.58,Upgrade
Dividends Paid,-1.28,-1.69,-1.96,-3.5,-4.28,-3.21,-1.94,-1.56,-1.31,-0.61,Upgrade
Share Issuance / Repurchase,0.06,-1.67,-1.18,0.02,-0.45,30.04,4.75,-0.28,-0.04,18.69,Upgrade
Debt Issued / Paid,-3.9,0,0,0,0,29.12,0,0,0,-1.2,Upgrade
Other Financing Activities,-0.39,-0.21,-0.13,-0.15,-1.41,-0.03,0,-0.02,0,-,Upgrade
Financing Cash Flow,-5.51,-3.57,-3.27,-3.63,-6.14,55.92,2.81,-1.86,-1.35,16.88,Upgrade
Net Cash Flow,-12.33,4.83,-12.93,11.25,-27.24,36.34,-1.51,3.64,-10.02,17.68,Upgrade
Free Cash Flow,-5.47,19.85,-13.56,25.92,19.56,25.22,14.62,19.14,16.52,7.38,Upgrade
Free Cash Flow Growth,-,-,-,32.49%,-22.43%,72.46%,-23.60%,15.84%,123.80%,15.81%,Upgrade
Free Cash Flow Margin,-4.20%,12.31%,-10.32%,17.86%,17.20%,27.19%,18.89%,29.83%,33.01%,20.19%,Upgrade
Free Cash Flow Per Share,-0.51,1.88,-1.26,2.41,1.83,2.43,1.89,2.61,2.27,1.86,Upgrade
