Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,20.75,22.52,14.29,16.11,10.71,3.41,7.28,8.6,7.65,4.36,Upgrade
Depreciation & Amortization,2.14,2.28,2.27,2.06,1.8,1.74,1.78,1.81,1.76,1.74,Upgrade
Share-Based Compensation,0,0,0,0,0,0,0.02,0.01,0.02,0.02,Upgrade
Other Operating Activities,-2.61,5.41,4.46,1.21,3.79,7.33,4.45,2.92,4.12,13.51,Upgrade
Operating Cash Flow,20.28,30.21,21.02,19.38,16.3,12.48,13.53,13.34,13.55,20.24,Upgrade
Operating Cash Flow Growth,-32.88%,43.75%,8.44%,18.89%,30.64%,-7.77%,1.42%,-1.56%,-33.04%,36.09%,Upgrade
Capital Expenditures,-2.25,-0.55,-1.65,-2.15,-2.31,-1.25,-1.25,-0.86,-1.28,-2.66,Upgrade
Acquisitions,0,0,0,-6.7,0,0,0,0,0,0,Upgrade
Change in Investments,-206.46,-128.54,-138.43,23.46,-76.85,-112.79,-97.04,-49.37,-15.82,-6.89,Upgrade
Other Investing Activities,2.18,1.55,0.52,1.66,0.59,1.12,4.06,-,-,-,Upgrade
Investing Cash Flow,-206.54,-127.54,-139.56,16.27,-78.57,-112.93,-94.24,-50.23,-17.1,-9.55,Upgrade
Dividends Paid,-4.24,-3.62,-3.03,-2.68,-1.99,-1.47,-1.1,-1.06,-1.02,-0.98,Upgrade
Share Issuance / Repurchase,-2.89,-2.15,-0.91,0,-0.04,-0.88,-0.62,-0.03,0,0,Upgrade
Debt Issued / Paid,1.94,-50.58,27.64,4.39,-29.14,24.54,17.57,45.86,5.89,13.9,Upgrade
Other Financing Activities,115.26,133.21,197.09,-1.32,72.66,115.15,63.47,-22.32,13.04,-54.06,Upgrade
Financing Cash Flow,110.07,76.87,220.79,0.39,41.48,137.33,79.32,22.46,17.91,-41.13,Upgrade
Net Cash Flow,-76.19,-20.45,102.24,36.04,-20.8,36.88,-1.38,-14.43,14.37,-30.44,Upgrade
Free Cash Flow,18.03,29.67,19.37,17.23,13.99,11.23,12.28,12.48,12.28,17.59,Upgrade
Free Cash Flow Growth,-39.23%,53.18%,12.40%,23.17%,24.62%,-8.58%,-1.63%,1.66%,-30.19%,27.69%,Upgrade
Free Cash Flow Margin,24.48%,38.51%,31.02%,30.44%,26.67%,22.40%,25.99%,25.13%,25.47%,36.52%,Upgrade
Free Cash Flow Per Share,2.66,4.31,2.76,2.44,2.06,1.65,1.79,1.81,1.78,2.55,Upgrade
