Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,1.59,1.82,-12.55,0.81,1.32,0.94,1.5,2.07,1.93,2.92,Upgrade
Depreciation & Amortization,0.29,0.29,0.28,0.28,0.31,0.34,0.32,0.28,0.29,0.23,Upgrade
Share-Based Compensation,0.07,0.12,0.11,0.16,0.19,0.21,0.19,0.15,0.16,0.15,Upgrade
Other Operating Activities,0.69,-0.65,13.2,-0.25,-0.67,0.61,-0.56,0.6,0.11,0.48,Upgrade
Operating Cash Flow,2.64,1.58,1.04,1,1.15,2.1,1.45,3.1,2.49,3.77,Upgrade
Operating Cash Flow Growth,67.05%,51.73%,3.99%,-12.79%,-45.18%,44.95%,-53.29%,24.49%,-34.03%,161.26%,Upgrade
Capital Expenditures,-0.15,-0.07,-0.17,0.19,-0.15,-0.12,-1.11,-0.88,-0.31,-0.08,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,-3.35,Upgrade
Change in Investments,13.48,-8.77,0.45,-12.67,-13.59,-17.71,8.91,5.71,18.77,19.29,Upgrade
Other Investing Activities,-,-0,-0.04,-0.1,1.16,-0.04,-3.86,-,-,-,Upgrade
Investing Cash Flow,13.33,-8.85,0.24,-12.58,-12.58,-17.87,3.93,4.82,18.46,15.86,Upgrade
Dividends Paid,-1.39,-1.39,-1.39,-1.44,-1.45,-1.49,-1.48,-1.39,-1.51,-1.28,Upgrade
Share Issuance / Repurchase,-0.54,-0.17,-0.54,-0.9,0,0,0,-0.7,-0.04,6.93,Upgrade
Debt Issued / Paid,-22.88,2.2,-11.95,13.65,-2.78,22.65,6.62,9.52,-7,-9.77,Upgrade
Other Financing Activities,13.01,14.57,16.44,0.18,12.81,-5.69,-11.05,-13.23,-17.43,-4.7,Upgrade
Financing Cash Flow,-11.8,15.21,2.56,11.5,8.57,15.47,-5.91,-5.79,-25.98,-8.82,Upgrade
Net Cash Flow,4.18,7.95,3.84,-0.08,-2.86,-0.3,-0.53,2.12,-5.03,10.81,Upgrade
Free Cash Flow,2.49,1.51,0.88,1.19,1,1.97,0.34,2.21,2.18,3.69,Upgrade
Free Cash Flow Growth,64.90%,72.18%,-26.43%,19.44%,-49.39%,483.43%,-84.72%,1.56%,-41.04%,188.59%,Upgrade
Free Cash Flow Margin,25.58%,14.50%,9.12%,12.31%,9.75%,19.76%,3.17%,19.87%,19.28%,33.17%,Upgrade
Free Cash Flow Per Share,0.30,0.18,0.11,0.14,0.12,0.23,0.04,0.26,0.26,0.43,Upgrade
