Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,14.61,15.47,10.1,10.97,11.23,5.82,6.68,6.13,5.12,4.14,Upgrade
Depreciation & Amortization,1.82,1.92,2,2.12,2.08,1.79,1.65,1.64,1.4,1.02,Upgrade
Other Operating Activities,5.69,40.55,-29.15,-8.27,6.66,10.75,-3.2,6.74,5.49,11.11,Upgrade
Operating Cash Flow,22.13,57.93,-17.05,4.83,19.97,18.35,5.14,14.51,12.01,16.26,Upgrade
Operating Cash Flow Growth,-61.81%,-,-,-75.84%,8.84%,257.37%,-64.61%,20.83%,-26.17%,169.63%,Upgrade
Capital Expenditures,-0.18,0.62,-1.09,-2.49,-0.32,-3.07,-1.24,-2.67,-3.22,-3.31,Upgrade
Acquisitions,0,0,0,0,0,22.39,0,0,-11.35,0,Upgrade
Change in Investments,-162.6,-236.05,-170.43,-46.7,-47.49,-8.82,-50.3,-50.06,-20.64,-48.14,Upgrade
Other Investing Activities,-,-0.85,-,-0,-,-1.5,-,-5.25,-,-,Upgrade
Investing Cash Flow,-162.78,-236.28,-171.52,-49.2,-47.81,9,-51.54,-57.98,-35.21,-51.45,Upgrade
Dividends Paid,-3.91,-3.59,-3.57,-3.31,-3.03,-2.47,-2.12,-1.83,-1.48,-1.15,Upgrade
Share Issuance / Repurchase,1.86,0.41,0.38,-5.07,0.36,-0.04,-0.05,0.13,0.17,0.12,Upgrade
Debt Issued / Paid,86.53,13.3,7.41,5.25,-5.27,-11.38,-2.78,-1.07,-24.83,9.57,Upgrade
Other Financing Activities,24.56,172.26,201.66,62.99,37.46,-4.87,50.4,46.65,57.7,22.09,Upgrade
Financing Cash Flow,109.03,182.38,205.87,59.87,29.52,-18.76,45.46,43.88,31.57,30.64,Upgrade
Net Cash Flow,-31.62,4.03,17.3,15.42,1.68,8.59,-0.94,0.41,8.37,-4.54,Upgrade
Free Cash Flow,21.94,58.55,-18.13,2.33,19.65,15.28,3.9,11.84,8.79,12.96,Upgrade
Free Cash Flow Growth,-62.52%,-,-,-88.13%,28.63%,291.97%,-67.07%,34.62%,-32.15%,147.95%,Upgrade
Free Cash Flow Margin,36.78%,99.49%,-36.17%,4.82%,42.68%,39.68%,11.26%,35.78%,28.30%,50.40%,Upgrade
Free Cash Flow Per Share,2.90,7.76,-2.42,0.31,2.58,2.28,0.58,1.77,1.32,2.45,Upgrade
