Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Net Income,35.55,102.32,42.45,-7.23,81.59,60.69,44.76,24.85,50.21,-1.33,Upgrade
Other Operating Activities,-40.05,-65.72,-72.19,42.54,12.03,-90.42,-12.16,-20.77,-147.77,-32.28,Upgrade
Operating Cash Flow,-4.5,36.6,-29.73,35.31,93.62,-29.73,32.6,4.08,-97.55,-33.61,Upgrade
Operating Cash Flow Growth,-,-,-,-62.28%,-,-,698.70%,-,-,-,Upgrade
Dividends Paid,-47.05,-38.85,-30.86,-33.92,-30.52,-28.93,-22.7,-22.7,-20.58,-18.8,Upgrade
Share Issuance / Repurchase,5.49,0,1.77,3.13,1.87,22.49,0,3.66,22.96,0,Upgrade
Debt Issued / Paid,35.2,112.15,101.14,-3.8,-54,37.3,-25.3,-23.8,57.65,-27.77,Upgrade
Other Financing Activities,-0.39,-97.8,-43.98,-0.27,-11.33,-1.26,13.91,38.32,37.9,-1.18,Upgrade
Financing Cash Flow,-6.74,-24.5,28.07,-34.85,-93.98,29.6,-34.09,-4.52,97.92,-47.74,Upgrade
Net Cash Flow,-11.25,12.1,-1.66,0.46,-0.36,-0.13,-1.49,-0.44,0.37,-81.35,Upgrade
Free Cash Flow,-4.5,36.6,-29.73,35.31,93.62,-29.73,32.6,4.08,-97.55,-33.61,Upgrade
Free Cash Flow Growth,-,-,-,-62.28%,-,-,698.70%,-,-,-,Upgrade
Free Cash Flow Margin,-5.52%,50.45%,-52.50%,57.02%,156.91%,-50.95%,62.85%,8.01%,-234.26%,-92.69%,Upgrade
Free Cash Flow Per Share,-0.14,1.10,-0.90,1.07,2.85,-0.92,1.08,0.14,-3.66,-1.27,Upgrade
