Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Net Income,28.78,26.43,19.26,15.61,19.63,7.43,10.03,9.43,8.16,8.73,Upgrade
Depreciation & Amortization,3.03,3.5,4.26,4.43,4.17,4.56,5.19,5.18,5.17,4.16,Upgrade
Share-Based Compensation,1.09,0.69,0.8,0.65,0.56,0.51,0.5,0.5,0.36,0.34,Upgrade
Other Operating Activities,2.15,4.85,4.34,5.72,3.41,11.14,6.42,-0.99,4.75,9.74,Upgrade
Operating Cash Flow,35.05,35.46,28.66,26.41,27.77,23.65,22.14,14.12,18.44,22.97,Upgrade
Operating Cash Flow Growth,-1.17%,23.73%,8.54%,-4.92%,17.45%,6.79%,56.77%,-23.42%,-19.72%,-6.47%,Upgrade
Capital Expenditures,-0.43,-0.37,-0.87,-0.88,-1.77,-1.47,-1.7,-1.14,-2.59,-3.71,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,0,170.91,Upgrade
Change in Investments,-252.19,-242.4,-495.19,-31.83,45.69,-105.18,0.97,-113.51,-68.55,-213.68,Upgrade
Other Investing Activities,-,0.29,0.21,-,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-252.62,-242.48,-495.85,-32.71,43.92,-106.64,-0.73,-114.65,-71.14,-46.49,Upgrade
Dividends Paid,-5.8,-5.32,-5.01,-5.03,-4.97,-4.92,-4.88,-4.83,-4.8,-3.58,Upgrade
Share Issuance / Repurchase,-0.51,-1.19,-6.57,0.59,0.64,0.58,0.44,0.44,0,-0.02,Upgrade
Debt Issued / Paid,80.97,14.32,-0.24,-0.22,-69.91,32.8,-25.04,-18.34,21.29,-1.99,Upgrade
Other Financing Activities,171.79,117.66,465.64,2.9,101.79,11.1,56.05,120.28,13.76,40.48,Upgrade
Financing Cash Flow,246.46,125.47,453.82,-1.76,27.55,39.56,26.57,97.55,30.25,34.88,Upgrade
Net Cash Flow,28.89,-81.56,-13.37,-8.07,99.24,-43.43,47.98,-2.98,-22.45,11.37,Upgrade
Free Cash Flow,34.62,35.09,27.79,25.52,26,22.18,20.45,12.99,15.86,19.26,Upgrade
Free Cash Flow Growth,-1.35%,26.27%,8.89%,-1.85%,17.24%,8.48%,57.43%,-18.10%,-17.67%,-7.82%,Upgrade
Free Cash Flow Margin,36.00%,39.24%,34.83%,34.15%,32.34%,32.40%,28.78%,18.68%,21.92%,31.09%,Upgrade
Free Cash Flow Per Share,7.38,7.49,5.79,5.24,5.38,4.62,4.29,2.75,3.39,4.13,Upgrade
