Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Net Income,35.54,48.11,29.45,25.24,21.9,15.23,12.07,8.93,4.32,4.59,Upgrade
Depreciation & Amortization,8.73,8.78,7.83,6.93,5.67,5.3,3.8,1.94,1.9,2.26,Upgrade
Share-Based Compensation,2.04,2.39,2.11,1.68,1.6,1.04,0.74,0.76,0.51,0.51,Upgrade
Other Operating Activities,36.42,-4.44,-26.33,-77.42,0.19,3.06,9.86,-0.73,-4.76,34.18,Upgrade
Operating Cash Flow,82.72,54.84,13.07,-43.58,29.36,24.62,26.47,10.91,1.98,41.54,Upgrade
Operating Cash Flow Growth,50.84%,319.65%,-,-,19.22%,-6.97%,142.67%,450.91%,-95.23%,-,Upgrade
Capital Expenditures,-17.52,-21.78,-25.56,-4.11,-2.22,-1.52,-3.17,-2.54,-0.92,-7.19,Upgrade
Change in Investments,-580.01,61.22,-19.25,-320.24,-626.33,-896.63,-572.55,-301.65,-186.01,-179.5,Upgrade
Other Investing Activities,-3.51,4.43,-,11.07,-10.17,-10,-11,-,0.24,1.27,Upgrade
Investing Cash Flow,-601.03,43.87,-44.81,-313.27,-638.71,-908.15,-586.72,-304.19,-186.69,-185.42,Upgrade
Dividends Paid,-2.32,-2.42,-2.35,-2.42,-2.23,-1.68,-1.2,-1.09,-1.08,-0.45,Upgrade
Share Issuance / Repurchase,-27.78,-4.44,0,-9.78,54.12,51.64,46.22,0,0,29.1,Upgrade
Debt Issued / Paid,100,-35,0,-10,112,220.19,-1,84,75,-6,Upgrade
Other Financing Activities,262,-33.71,126.54,517.7,586.2,621.9,530.53,207.24,85.39,142.4,Upgrade
Financing Cash Flow,331.9,-75.56,124.19,495.5,750.09,892.06,574.55,290.15,159.31,165.06,Upgrade
Net Cash Flow,-186.41,23.15,92.45,138.65,140.73,8.53,14.3,-3.14,-25.4,21.18,Upgrade
Free Cash Flow,65.21,33.06,-12.49,-47.68,27.14,23.11,23.3,8.37,1.07,34.35,Upgrade
Free Cash Flow Growth,97.21%,-,-,-,17.44%,-0.82%,178.51%,685.45%,-96.90%,-,Upgrade
Free Cash Flow Margin,57.51%,27.93%,-13.64%,-64.62%,40.42%,38.74%,47.13%,21.48%,3.66%,128.95%,Upgrade
Free Cash Flow Per Share,6.84,3.33,-1.27,-4.75,2.86,3.25,4.47,1.85,0.24,11.29,Upgrade
