Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,-512.67,247.94,374.61,320.09,-5.73,144.88,73.04,74.48,177.95,112.14,Upgrade
Depreciation & Amortization,82.39,79.06,68.46,64.73,58.79,55.34,53.26,47.84,28.05,30.59,Upgrade
Share-Based Compensation,0,0,0,0.12,0.15,0.06,0.14,0.14,3.96,0.77,Upgrade
Other Operating Activities,782.87,174.59,162.55,134.74,330.23,141.13,165.23,67.81,36.57,66.3,Upgrade
Operating Cash Flow,352.59,501.58,605.62,519.68,383.43,341.41,291.68,190.27,246.54,209.8,Upgrade
Operating Cash Flow Growth,-29.70%,-17.18%,16.54%,35.53%,12.31%,17.05%,53.30%,-22.82%,17.51%,41.70%,Upgrade
Capital Expenditures,-35.51,-41.44,-39.95,-40.09,-27.96,-13.2,-16.97,-19.97,-25.81,-17.85,Upgrade
Acquisitions,0,0,0,0,0,0,0,7.77,0,0,Upgrade
Change in Investments,-308.75,-349.65,-392.78,-364.82,-208.62,-129.59,-243.32,-70.57,-180.99,-3.94,Upgrade
Other Investing Activities,27.88,17.42,21.45,3.71,14.14,-42.81,33.56,1.09,12.77,3.44,Upgrade
Investing Cash Flow,-316.38,-373.67,-411.29,-401.2,-222.44,-185.6,-226.72,-81.68,-194.04,-18.35,Upgrade
Dividends Paid,-105.48,-140.23,-139.64,-139.07,-138.48,-137.89,-137.2,-136.39,-135.5,-134.78,Upgrade
Share Issuance / Repurchase,0,0.22,0,0.7,0.36,2.16,1.63,2.11,6.25,1.45,Upgrade
Debt Issued / Paid,23.5,-0.83,-0.61,0,0,51.01,30,0,100,50,Upgrade
Other Financing Activities,-,-,-,-,-,-,-3.29,-,0.15,0.2,Upgrade
Financing Cash Flow,-81.99,-140.84,-140.25,-138.37,-138.12,-84.71,-108.86,-134.28,-29.1,-83.13,Upgrade
Net Cash Flow,-45.78,-12.92,54.08,-19.89,22.88,71.1,-43.9,-25.69,23.4,108.33,Upgrade
Free Cash Flow,317.08,460.14,565.66,479.59,355.48,328.2,274.71,170.3,220.72,191.95,Upgrade
Free Cash Flow Growth,-31.09%,-18.65%,17.95%,34.92%,8.31%,19.47%,61.31%,-22.84%,14.99%,42.26%,Upgrade
Free Cash Flow Margin,8.70%,11.52%,14.95%,12.07%,10.52%,9.61%,8.51%,5.66%,7.33%,6.80%,Upgrade
Free Cash Flow Per Share,5.73,8.31,10.22,8.66,6.42,5.93,4.97,3.09,4.01,3.49,Upgrade
