Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,30.74,37.52,32.89,20.69,20,13.15,14.41,17.78,17.41,12.33,Upgrade
Depreciation & Amortization,4.33,4.47,4.3,4.07,3.26,3.64,2.73,2.7,2.33,2.2,Upgrade
Share-Based Compensation,0.74,1.07,0.94,0.83,0.82,0.67,0.84,0.55,0.26,0.41,Upgrade
Other Operating Activities,42.31,68.93,-74.58,-26.41,1.07,1.83,2.14,-10.4,0.47,3.72,Upgrade
Operating Cash Flow,78.12,111.99,-36.45,-0.82,25.15,19.28,20.12,10.64,20.48,18.65,Upgrade
Operating Cash Flow Growth,-30.24%,-,-,-,30.42%,-4.17%,89.21%,-48.07%,9.81%,-42.71%,Upgrade
Capital Expenditures,-3.85,-2.51,-3.27,-3.04,-4.03,-7.12,-1.89,-6.95,-5.28,-2.21,Upgrade
Acquisitions,0,0,0,0,0,4.63,0,0.22,-0.81,0,Upgrade
Change in Investments,-401.78,-156.58,-379.56,-68.88,9.82,32.87,-45.3,-56.72,-42.57,-105.78,Upgrade
Other Investing Activities,-,-,-,-,-0.14,-,-0.31,-,-,-,Upgrade
Investing Cash Flow,-405.63,-159.09,-382.83,-71.92,5.65,30.38,-47.5,-63.46,-48.66,-107.99,Upgrade
Dividends Paid,-10.57,-9.39,-8.84,-8.51,-7.06,-5.97,-5.37,-5.12,-4.75,-4.22,Upgrade
Share Issuance / Repurchase,-13.57,-9.99,-9.89,-12.5,-0.25,-1.51,0,0.05,0.05,0,Upgrade
Debt Issued / Paid,-0.41,-0.31,5.93,-32.63,6.41,-5.09,-1.6,-12.61,-8.33,4.15,Upgrade
Other Financing Activities,-34.42,596.65,452.63,144.26,-30.2,-9.82,26.22,60.61,24.17,33.68,Upgrade
Financing Cash Flow,-58.98,576.96,439.82,90.63,-31.1,-22.37,19.25,42.94,11.15,33.62,Upgrade
Net Cash Flow,-386.48,529.86,20.54,17.89,-0.3,27.29,-8.12,-9.88,-17.04,-55.72,Upgrade
Free Cash Flow,74.28,109.48,-39.72,-3.86,21.13,12.17,18.23,3.68,15.2,16.44,Upgrade
Free Cash Flow Growth,-32.16%,-,-,-,73.65%,-33.27%,395.27%,-75.78%,-7.56%,-46.90%,Upgrade
Free Cash Flow Margin,58.33%,79.80%,-30.19%,-3.75%,22.50%,12.81%,18.73%,3.69%,20.83%,28.56%,Upgrade
Free Cash Flow Per Share,12.88,17.71,-6.25,-0.57,3.07,1.77,2.65,0.54,2.25,2.52,Upgrade
