Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,-14.26,27,-37.62,54.56,-15.63,-88.57,-22.26,-59.52,-5.15,-35.53,Upgrade
Depreciation & Amortization,0.27,0.23,0.31,1.07,0.69,0.32,0.33,0.19,0.07,0.09,Upgrade
Share-Based Compensation,1.45,1.78,0.97,1.24,0.97,1.14,2.39,1.61,1.94,1.82,Upgrade
Other Operating Activities,9.29,-37.16,28.2,-76.84,-12.06,66.31,0.88,39.97,-17.05,12.39,Upgrade
Operating Cash Flow,-3.26,-8.15,-8.14,-19.97,-26.04,-20.81,-18.66,-17.75,-20.19,-21.22,Upgrade
Capital Expenditures,0,0,0,0,0,0,-0.43,-1.86,-0.06,-0.04,Upgrade
Acquisitions,1.21,58.11,-1.27,88.36,51.03,1.5,23.28,-43.81,28.03,5.22,Upgrade
Change in Investments,-5.87,0,0,37.95,-18.93,-11.63,-2.85,-11.32,-11.15,85.03,Upgrade
Other Investing Activities,-,-,-,-,-,-,0.06,-,0.14,0.04,Upgrade
Investing Cash Flow,-4.66,58.11,-1.27,126.3,32.1,-10.13,20.06,-56.99,16.96,90.26,Upgrade
Dividends Paid,0,0,0,-20.68,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-2.94,-40.66,0,0,0,-0,-5.38,-4.32,-23.75,4.3,Upgrade
Debt Issued / Paid,0,0,0,-68.57,-24.69,29.85,0,0,-0.44,-0.04,Upgrade
Other Financing Activities,-0.55,-0.14,-0.04,-0.24,-0.27,-0.22,-0.46,-,-,-,Upgrade
Financing Cash Flow,-3.49,-40.8,-0.04,-89.48,-24.95,29.63,-5.84,-4.32,-24.19,4.25,Upgrade
Net Cash Flow,-11.41,9.16,-9.45,16.85,-18.88,-1.31,-4.44,-79.06,-27.42,73.29,Upgrade
Free Cash Flow,-3.26,-8.15,-8.14,-19.97,-26.03,-20.81,-19.09,-19.61,-20.25,-21.26,Upgrade
Free Cash Flow Per Share,-0.20,-0.41,-0.39,-0.97,-1.27,-1.02,-0.94,-0.94,-0.96,-0.99,Upgrade
