Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,26.62,30.55,19.22,19.5,22.01,13.43,15.76,16.47,17.09,18.59,Upgrade
Depreciation & Amortization,2.39,2.13,1.98,1.75,1.75,1.64,1.59,1.89,1.98,2.07,Upgrade
Share-Based Compensation,1.26,1.21,1.05,0.8,0.86,0.63,0.58,0.61,0.57,0.7,Upgrade
Other Operating Activities,4.33,0.95,2.53,0.41,1.27,3.67,0.58,0.72,2.66,9.21,Upgrade
Operating Cash Flow,34.6,34.84,24.78,22.46,25.89,19.37,18.51,19.69,22.28,30.57,Upgrade
Operating Cash Flow Growth,-0.70%,40.59%,10.34%,-13.25%,33.64%,4.67%,-5.97%,-11.65%,-27.12%,10.56%,Upgrade
Capital Expenditures,-3.29,-1.24,-3.14,-2.87,-1.17,-1.7,-1.58,-1.04,-0.76,-0.76,Upgrade
Acquisitions,0,0,75.96,-1.78,0,0,0,0,0,0,Upgrade
Change in Investments,-232.25,-104.32,21.23,24.58,-24.52,-30.79,-29.98,14.78,-10.23,9.38,Upgrade
Other Investing Activities,0.85,1.66,2.54,2.74,4.04,1.58,2.16,4.67,1.5,0.26,Upgrade
Investing Cash Flow,-234.69,-103.9,96.58,22.67,-21.65,-30.91,-29.4,18.41,-9.49,8.88,Upgrade
Dividends Paid,-15.87,-15.98,-14.47,-14.04,-11.75,-11.15,-11.11,-11.25,-11.39,-10.92,Upgrade
Share Issuance / Repurchase,-9.19,-7.37,-0.03,0.01,0.19,0.13,-3.46,-4.03,-3.88,0.18,Upgrade
Debt Issued / Paid,104.3,-13.15,-128.91,-27.98,-22.19,6.33,-27.63,11.09,-18.13,6.32,Upgrade
Other Financing Activities,72.69,105.38,86.94,-4.82,25.32,24.61,48.4,-32.22,13.63,-51.47,Upgrade
Financing Cash Flow,151.94,68.88,-56.47,-46.83,-8.42,19.91,6.2,-36.4,-19.77,-55.88,Upgrade
Net Cash Flow,-48.15,-0.17,64.9,-1.71,-4.18,8.38,-4.69,1.69,-6.97,-16.43,Upgrade
Free Cash Flow,31.31,33.61,21.65,19.59,24.73,17.68,16.93,18.65,21.52,29.81,Upgrade
Free Cash Flow Growth,-6.83%,55.25%,10.49%,-20.76%,39.87%,4.41%,-9.21%,-13.36%,-27.81%,12.56%,Upgrade
Free Cash Flow Margin,31.22%,33.55%,24.55%,26.86%,37.61%,30.71%,30.31%,32.48%,37.80%,50.30%,Upgrade
Free Cash Flow Per Share,2.02,2.13,1.36,1.43,2.01,1.45,1.40,1.53,1.75,2.41,Upgrade
