Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,475.47,546.59,447.29,501.43,505.87,404.39,333.82,331.66,318.71,288.12,Upgrade
Depreciation & Amortization,87.94,92.63,83.93,80.86,77.69,75.59,71.83,66.67,61.13,57.1,Upgrade
Share-Based Compensation,39.4,41.45,27.01,24.58,23.81,36.37,25,33.37,13.46,37.87,Upgrade
Other Operating Activities,-36.69,-47.58,-69.55,-61.74,-18.96,-56.44,3.57,-24.18,-18.5,-31.86,Upgrade
Operating Cash Flow,566.12,633.1,488.68,545.12,588.4,459.9,434.22,407.52,374.8,351.22,Upgrade
Operating Cash Flow Growth,-10.58%,29.55%,-10.35%,-7.36%,27.94%,5.91%,6.55%,8.73%,6.71%,36.40%,Upgrade
Capital Expenditures,-74.48,-52.54,-78.57,-77.17,-73.32,-86.57,-81.79,-73.88,-63.35,-55.85,Upgrade
Acquisitions,0,-80.16,0,0,-5.79,-80.23,2.79,2.79,5.58,6.03,Upgrade
Change in Investments,-17.06,-21.16,12.46,-3.55,-35.58,-3.7,-3.9,-6.23,6.68,-12.59,Upgrade
Other Investing Activities,1.73,-11.02,-1.39,2.54,-8.68,-1.81,1.31,-0.7,-2.3,-,Upgrade
Investing Cash Flow,-89.81,-164.88,-67.5,-78.18,-123.37,-172.3,-81.59,-78.02,-53.39,-62.41,Upgrade
Dividends Paid,-109.83,-105.52,-103.91,-100.75,-94.32,-88.86,-84.69,-80.03,-74.29,-34.4,Upgrade
Share Issuance / Repurchase,-286.54,-352.84,-377.59,-285.44,-319.4,-194.77,-243.99,-225.83,-170.89,-140.21,Upgrade
Debt Issued / Paid,-40,40,0,0,-30,30,0,0,0,0,Upgrade
Other Financing Activities,-0.87,-3.97,-0.63,-0.43,-,-,-,-,20.44,11.83,Upgrade
Financing Cash Flow,-437.24,-422.32,-482.14,-386.62,-443.72,-253.63,-328.67,-305.86,-224.75,-162.79,Upgrade
Net Cash Flow,21.6,44.03,-56.82,86.51,10.29,48.55,14.04,12.22,89.17,126.03,Upgrade
Free Cash Flow,491.64,580.57,410.12,467.95,515.09,373.34,352.43,333.64,311.46,295.37,Upgrade
Free Cash Flow Growth,-15.32%,41.56%,-12.36%,-9.15%,37.97%,5.93%,5.63%,7.12%,5.45%,45.21%,Upgrade
Free Cash Flow Margin,24.69%,30.26%,24.35%,28.36%,31.71%,24.46%,25.15%,25.01%,24.60%,26.23%,Upgrade
Free Cash Flow Per Share,3.61,4.11,2.79,3.09,3.29,2.36,2.18,2.01,1.85,1.72,Upgrade
