Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,42.72,42.17,31.46,34.2,28.88,19.39,18.75,16.15,14.65,13.53,Upgrade
Depreciation & Amortization,7.04,7.81,6.78,6.14,6.84,7.03,6.08,5.6,5.46,5.02,Upgrade
Share-Based Compensation,2.32,2.06,1.91,1.87,1.85,1.75,2.38,1.8,1.75,1.66,Upgrade
Other Operating Activities,-4.07,10.19,0.19,1.41,4.24,9.76,0.11,2.17,-8.72,15.58,Upgrade
Operating Cash Flow,48,62.23,40.33,43.62,41.8,37.93,27.32,25.72,13.14,35.78,Upgrade
Operating Cash Flow Growth,-22.87%,54.31%,-7.54%,4.35%,10.20%,38.82%,6.22%,95.76%,-63.28%,156.41%,Upgrade
Capital Expenditures,-4.84,-4.19,-6.68,-12.5,-5.3,-8.21,-7.92,-3.94,-4.67,-6.58,Upgrade
Change in Investments,-256.66,-255.05,-569.57,-241.85,-157.53,-270.93,-245,-245.55,-174.16,-198.38,Upgrade
Other Investing Activities,-,-27.24,-,0.29,-,-,0.41,-10.38,-0.46,0.65,Upgrade
Investing Cash Flow,-261.5,-286.48,-576.25,-254.06,-162.83,-279.14,-252.51,-259.86,-179.29,-204.3,Upgrade
Dividends Paid,-8.52,-7.63,-7.11,-6.37,-5.44,-4.75,-5.68,-5.16,-4.85,-4.54,Upgrade
Share Issuance / Repurchase,0.17,0.22,0.11,0.25,0.43,0.45,21.73,1.88,2.17,3.07,Upgrade
Debt Issued / Paid,-2.26,-14.9,-31.4,-4.32,11.49,78.33,-43,-1.05,22.37,9.99,Upgrade
Other Financing Activities,55.13,429.34,764.3,221.55,122.86,171.51,251.12,249.82,132.87,160.99,Upgrade
Financing Cash Flow,44.52,407.04,725.91,211.11,129.34,245.54,224.17,245.49,152.56,169.52,Upgrade
Net Cash Flow,-168.99,182.79,189.99,0.67,8.31,4.33,-1.02,11.35,-13.59,1,Upgrade
Free Cash Flow,43.16,58.05,33.65,31.12,36.5,29.72,19.41,21.79,8.47,29.2,Upgrade
Free Cash Flow Growth,-25.64%,72.49%,8.13%,-14.75%,22.83%,53.16%,-10.92%,157.11%,-70.99%,203.39%,Upgrade
Free Cash Flow Margin,26.24%,36.76%,24.95%,23.76%,30.79%,26.59%,19.75%,24.21%,10.05%,38.27%,Upgrade
Free Cash Flow Per Share,3.57,4.83,2.83,2.64,3.13,2.57,1.77,2.11,0.84,2.96,Upgrade
