Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Net Income,35.65,15.68,22.78,27.15,8.24,11.85,11.46,8.03,10.34,9.05,Upgrade
Depreciation & Amortization,9.35,9.5,5.86,6.27,6.46,6.64,6.94,6.32,2.37,2.29,Upgrade
Share-Based Compensation,3.65,3.23,3.02,3.02,4.39,5.35,3.92,3.65,3.47,1.86,Upgrade
Other Operating Activities,-13.85,-17.72,-70.75,-28.81,12.24,-8.72,6.6,-15.78,7.58,10.73,Upgrade
Operating Cash Flow,34.8,10.69,-39.09,7.63,31.32,15.12,28.92,2.21,23.76,23.93,Upgrade
Operating Cash Flow Growth,225.67%,-,-,-75.64%,107.20%,-47.74%,1206.28%,-90.68%,-0.71%,20.44%,Upgrade
Capital Expenditures,-1.21,-25.31,-16.92,-18.7,-2.54,-2.43,-0.73,-4.94,-1.69,-1.58,Upgrade
Acquisitions,0,0,0,0,-0.23,-10.79,0,303.11,-5.45,0,Upgrade
Change in Investments,34.37,172,-113.4,-132.71,-135.18,-96.54,-12.24,-498.04,-18.32,36.49,Upgrade
Other Investing Activities,0.01,1.68,2.42,0.92,3.92,2.99,1.86,10.09,10.36,-5.48,Upgrade
Investing Cash Flow,33.17,148.37,-127.91,-150.49,-134.02,-106.76,-11.11,-189.78,-15.1,29.42,Upgrade
Dividends Paid,-5.45,-5.02,-4.55,-3.18,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-37.61,-11.77,-23.17,-29.67,0.16,2.5,-27.93,-18.4,-29.69,194.91,Upgrade
Debt Issued / Paid,-115,-382.69,-205,45,-61.5,158.01,15.98,409.81,-20.69,-25.34,Upgrade
Other Financing Activities,144.22,169.79,450.29,131,147.8,-34.48,-69.43,-133.52,-38.17,-322.01,Upgrade
Financing Cash Flow,-13.84,-229.69,217.57,143.16,86.46,126.03,-81.38,257.89,-88.54,-152.44,Upgrade
Net Cash Flow,54.13,-70.63,50.58,0.3,-16.24,34.39,-63.56,70.33,-79.88,-99.09,Upgrade
Free Cash Flow,33.6,-14.63,-56.01,-11.07,28.78,12.69,28.19,-2.72,22.07,22.35,Upgrade
Free Cash Flow Growth,-,-,-,-,126.84%,-54.99%,-,-,-1.24%,21.49%,Upgrade
Free Cash Flow Margin,22.31%,-9.73%,-44.47%,-8.93%,23.93%,11.83%,29.36%,-2.96%,31.58%,35.81%,Upgrade
Free Cash Flow Per Share,2.17,-0.91,-3.35,-0.63,1.60,0.73,1.62,-0.14,1.19,1.12,Upgrade
