Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1996
Net Income,20.45,21.37,15.35,11.08,13.35,0.15,6.31,35.84,13.42,6.38,Upgrade
Depreciation & Amortization,1.57,1.57,1.63,2.99,2.97,2.52,2.6,1.7,1.47,1.27,Upgrade
Share-Based Compensation,0.58,0.53,0.49,0.41,0.28,0.3,0.27,0.32,0.17,0.06,Upgrade
Other Operating Activities,-2.62,0.69,2.11,0.19,6.55,8.8,-8.75,-33.4,-6.55,10.73,Upgrade
Operating Cash Flow,19.97,24.16,19.58,14.65,23.15,11.77,0.43,4.46,8.51,18.43,Upgrade
Operating Cash Flow Growth,-17.34%,23.41%,33.60%,-36.71%,96.74%,2617.55%,-90.29%,-47.59%,-53.82%,-,Upgrade
Capital Expenditures,-0.87,-1.29,-1.69,-4.52,-6.02,-1.09,-0.86,-1.42,1.29,1.02,Upgrade
Change in Investments,-182.39,-258.9,-131.26,40.35,-83.27,-53.53,-21.41,-108.2,-24.56,-71.45,Upgrade
Other Investing Activities,-1.33,-0.57,0.2,1.24,0.47,1.15,1.93,0.76,1.74,1.67,Upgrade
Investing Cash Flow,-184.59,-260.76,-132.75,37.06,-88.82,-53.48,-20.34,-108.86,-21.54,-68.76,Upgrade
Dividends Paid,-6.52,-5.43,-4.45,-4.03,-2.86,-2.18,-1.49,0,0,0,Upgrade
Share Issuance / Repurchase,-3.64,-2.34,0.04,21.34,0.12,0.45,0.43,0,0,0,Upgrade
Debt Issued / Paid,152.05,20,-46.91,22.98,-26.04,-18.57,-81.27,63.61,34.07,8.53,Upgrade
Other Financing Activities,-34.38,167.58,285.74,-93.92,93.18,-12.69,193.59,26.21,-88.94,30.09,Upgrade
Financing Cash Flow,107.51,179.81,234.42,-53.63,64.4,-32.99,111.27,89.82,-54.87,38.62,Upgrade
Net Cash Flow,-57.1,-56.79,121.25,-1.92,-1.27,-74.7,91.36,-14.58,-67.89,-11.72,Upgrade
Free Cash Flow,19.1,22.87,17.89,10.13,17.14,10.67,-0.43,3.04,9.8,19.46,Upgrade
Free Cash Flow Growth,-16.48%,27.85%,76.60%,-40.89%,60.53%,-,-,-68.96%,-49.63%,-,Upgrade
Free Cash Flow Margin,31.80%,40.05%,37.67%,23.51%,37.46%,27.02%,-1.20%,8.32%,20.71%,47.07%,Upgrade
Free Cash Flow Per Share,0.97,1.14,0.89,0.51,1.02,0.64,-0.03,0.18,0.59,1.18,Upgrade
