Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,878,"1,100",505,782,850,550,411,247,326.57,293.98,Upgrade
Depreciation & Amortization,110,-14,86,188,193,179,123,86,57.69,130.62,Upgrade
Share-Based Compensation,30,28,26,27,26,25,26,25,0,0,Upgrade
Other Operating Activities,423,-514,68,-334,73,132,-22,44,-75.81,440.7,Upgrade
Operating Cash Flow,"1,470",629,719,697,"1,176",928,596,464,380.34,835.11,Upgrade
Operating Cash Flow Growth,133.70%,-12.52%,3.16%,-40.73%,26.72%,55.70%,28.45%,22.00%,-54.46%,13.44%,Upgrade
Capital Expenditures,-190,-206,-171,-117,-129,-169,-196,-157,-175.8,-88.58,Upgrade
Acquisitions,318,0,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,"1,250","-11,404","-12,075",490,"-2,583","-3,766","-3,247","-2,440","-1,127.68","-1,287.31",Upgrade
Other Investing Activities,27,31,42,2,6,16,7,18,34.92,22.9,Upgrade
Investing Cash Flow,"1,405","-11,579","-12,204",375,"-2,706","-3,919","-3,436","-2,579","-1,268.56","-1,353",Upgrade
Dividends Paid,-269,-261,-259,-260,-236,-129,-108,-108,-96.13,-119.66,Upgrade
Share Issuance / Repurchase,-193,-779,-68,"-1,088",-652,-296,-72,15,520.85,794.14,Upgrade
Debt Issued / Paid,"9,224",-955,-910,"-2,608","1,012","3,996",200,-185,"-1,319.4",-197.99,Upgrade
Other Financing Activities,"-11,575","12,997","12,560","2,975","1,472",-769,"2,759","2,349","1,451.79",-626.83,Upgrade
Financing Cash Flow,"-2,813","11,002","11,323",-981,"1,596","2,802","2,779","2,071",557.11,-150.33,Upgrade
Net Cash Flow,62,52,-162,91,66,-189,-61,-44,-331.12,-668.22,Upgrade
Free Cash Flow,"1,280",423,548,580,"1,047",759,400,307,204.54,746.53,Upgrade
Free Cash Flow Growth,202.60%,-22.81%,-5.52%,-44.60%,37.94%,89.75%,30.29%,50.09%,-72.60%,11.87%,Upgrade
Free Cash Flow Margin,42.24%,13.27%,23.06%,20.75%,37.10%,29.28%,17.47%,15.11%,9.01%,35.20%,Upgrade
Free Cash Flow Per Share,8.53,2.65,3.35,3.30,5.41,3.78,1.96,1.51,1.06,4.06,Upgrade
