Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,81.83,84.14,62.21,59.22,46.53,40.68,35.18,30.06,28.34,25.41,Upgrade
Depreciation & Amortization,10.12,8.77,9.43,8.63,6.18,4.69,4.32,4.26,4.81,4.46,Upgrade
Share-Based Compensation,2.33,1.72,1.05,1.31,1.39,1.49,1.61,1.05,0.67,0.36,Upgrade
Other Operating Activities,15.77,6.21,19.73,-3.94,8.23,8.03,0.81,-4.11,2.65,11.44,Upgrade
Operating Cash Flow,110.04,100.84,92.42,65.23,62.33,54.88,41.91,31.27,36.47,41.67,Upgrade
Operating Cash Flow Growth,9.12%,9.12%,41.68%,4.65%,13.59%,30.93%,34.05%,-14.26%,-12.49%,-0.77%,Upgrade
Capital Expenditures,-7.85,-2.72,-3.14,-7.61,-14.75,-11.18,-5.23,-1.61,-3.03,-3.57,Upgrade
Acquisitions,207.76,1.69,0,5.55,25.13,0,-1.02,0,0,5.86,Upgrade
Change in Investments,-224.95,-641.24,-344.36,31.15,-50.61,-181.17,-66.87,-126.49,-77.51,-70.15,Upgrade
Other Investing Activities,0.86,1.97,1.42,1.59,1.43,3.06,1.43,1.17,2.05,0.63,Upgrade
Investing Cash Flow,-24.18,-640.3,-346.08,30.66,-38.8,-189.28,-71.69,-126.93,-78.5,-67.24,Upgrade
Dividends Paid,-27.02,-22.22,-20.14,-17.56,-14.07,-11.84,-10.63,-9.01,-8.45,-7.67,Upgrade
Share Issuance / Repurchase,0,0,-5.79,0,0,-0.03,0.06,0.5,0.01,0.01,Upgrade
Debt Issued / Paid,-11.87,-42.67,-155.46,-57.99,27.84,17.08,-65.07,67.11,65.14,-20.38,Upgrade
Other Financing Activities,-324.77,655.49,676.91,-13.01,-11.11,134.74,118.23,46.63,-32.36,64.65,Upgrade
Financing Cash Flow,-363.67,590.6,495.52,-88.56,2.66,139.95,42.58,105.23,24.34,36.61,Upgrade
Net Cash Flow,-277.81,51.14,241.86,7.33,26.19,5.54,12.81,9.56,-17.69,11.05,Upgrade
Free Cash Flow,102.18,98.12,89.28,57.62,47.58,43.7,36.68,29.65,33.44,38.1,Upgrade
Free Cash Flow Growth,4.14%,9.91%,54.95%,21.10%,8.88%,19.14%,23.69%,-11.32%,-12.24%,-0.72%,Upgrade
Free Cash Flow Margin,40.33%,43.26%,46.46%,31.08%,31.80%,33.61%,29.18%,28.79%,34.08%,41.51%,Upgrade
Free Cash Flow Per Share,3.47,3.70,3.37,2.16,1.91,1.91,1.60,1.49,1.69,1.93,Upgrade
