Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,25.89,23.7,11.22,13.35,16.41,12.32,4.83,5.72,6.16,6.76,Upgrade
Depreciation & Amortization,2.69,2.7,2.52,2.46,2.43,2.34,1.5,1.32,1.19,1.1,Upgrade
Share-Based Compensation,1.76,1.99,1.39,1.61,1.81,1.61,0.74,0.71,0.67,0.85,Upgrade
Other Operating Activities,5.76,-0.84,9.95,-2.03,4,2.59,-6.14,4.34,4.33,5.49,Upgrade
Operating Cash Flow,36.09,27.54,25.07,15.38,24.64,18.86,0.93,12.08,12.35,14.2,Upgrade
Operating Cash Flow Growth,31.03%,9.87%,62.99%,-37.58%,30.63%,1928.06%,-92.30%,-2.19%,-13.06%,25.57%,Upgrade
Capital Expenditures,-1.14,-3.42,-3.52,-1.26,-3.23,-2.21,-1.47,-3.18,-1.9,-1.02,Upgrade
Acquisitions,0,0,0,0,0,0,23.81,0,0,0,Upgrade
Change in Investments,-112.49,-158.24,-120.04,-46.82,-44.57,-53.76,11.41,-27.73,-43.58,14.85,Upgrade
Other Investing Activities,2.44,-,-,-,2.05,-,-,-,-,1.16,Upgrade
Investing Cash Flow,-111.19,-161.66,-123.56,-48.08,-45.75,-55.97,33.75,-30.91,-45.47,14.98,Upgrade
Dividends Paid,-5.28,-4.68,-5.04,-5.27,-4.64,-3.58,-2.44,-2.1,-3.83,-5.87,Upgrade
Share Issuance / Repurchase,-5.18,-23.09,-10.48,-19.35,-22.81,-3.85,0.59,-3.91,-10.52,-20.09,Upgrade
Debt Issued / Paid,39.88,-35.62,-183.61,-26.67,-41.98,12.53,-48.73,-46.39,29.29,-56.22,Upgrade
Other Financing Activities,-27.43,213.52,360.31,81.95,90.19,-11.1,72.43,66.15,17.23,60.98,Upgrade
Financing Cash Flow,1.99,150.13,161.19,30.65,20.76,-5.99,21.86,13.75,32.17,-21.2,Upgrade
Net Cash Flow,-73.11,16.01,62.7,-2.05,-0.34,-43.1,56.53,-5.08,-0.96,7.98,Upgrade
Free Cash Flow,34.95,24.12,21.55,14.12,21.41,16.65,-0.54,8.9,10.45,13.18,Upgrade
Free Cash Flow Growth,44.88%,11.92%,52.62%,-34.05%,28.60%,-,-,-14.83%,-20.73%,29.48%,Upgrade
Free Cash Flow Margin,38.04%,27.83%,32.70%,21.72%,31.79%,25.02%,-1.26%,25.23%,30.78%,37.38%,Upgrade
Free Cash Flow Per Share,1.60,1.04,0.86,0.54,0.74,0.56,-0.03,0.51,0.57,0.66,Upgrade
