Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,31.18,15.37,15.73,16.2,25,11.26,9.64,7.11,5.05,-9.63,Upgrade
Depreciation & Amortization,5.86,3.09,2.48,2.39,2.3,1.65,2.45,2.43,2.31,2.39,Upgrade
Share-Based Compensation,0.64,0.38,0.26,-0.29,0.45,1.06,0.33,0.28,0.09,0.05,Upgrade
Other Operating Activities,14.97,-26.34,-0.04,-2.1,-9.45,5.56,6.6,5.29,5.73,27.04,Upgrade
Operating Cash Flow,52.65,-7.5,18.43,16.2,18.3,19.52,19.02,15.12,13.18,19.85,Upgrade
Operating Cash Flow Growth,-,-,13.78%,-11.47%,-6.28%,2.62%,25.82%,14.71%,-33.60%,-7.20%,Upgrade
Capital Expenditures,-2.43,-3.45,-2.37,-2.24,-1.13,-1.26,-0.7,-1.52,-2.08,-0.54,Upgrade
Acquisitions,0,305.78,0,0,25.16,64.05,0,0,2.88,0.09,Upgrade
Change in Investments,-568.98,-253.94,-277.39,-17.81,-66.48,-135.09,-33.04,-63.83,-90.33,30.91,Upgrade
Other Investing Activities,-10.17,-10.2,-0.32,-25.62,-,-,-,-,-,-,Upgrade
Investing Cash Flow,-581.57,38.19,-280.08,-45.68,-42.46,-72.3,-33.73,-65.35,-89.53,30.45,Upgrade
Dividends Paid,-9.53,-6.61,-5.95,-5.35,-4.08,-2.79,-1.77,-0.51,0,0,Upgrade
Share Issuance / Repurchase,0.39,-0.81,-9.15,-4.54,-0.27,0,0.05,0,31.28,0,Upgrade
Debt Issued / Paid,25.86,3.09,9.21,-59.59,54.08,18.53,-3.47,1.86,-5.33,-3.62,Upgrade
Other Financing Activities,-15.9,370.33,359.48,129.15,9.83,-7.08,22.03,26.46,15.54,-115.78,Upgrade
Financing Cash Flow,0.81,366.01,353.6,59.68,59.56,8.66,16.84,27.82,41.48,-119.4,Upgrade
Net Cash Flow,-528.11,396.7,91.95,27.75,35.41,-44.12,2.13,-22.41,-34.87,-69.1,Upgrade
Free Cash Flow,50.22,-10.95,16.06,13.95,17.16,18.26,18.32,13.6,11.1,19.31,Upgrade
Free Cash Flow Growth,-,-,15.07%,-18.70%,-6.02%,-0.33%,34.73%,22.50%,-42.49%,-1.00%,Upgrade
Free Cash Flow Margin,41.00%,-14.04%,27.01%,23.47%,29.60%,35.39%,34.54%,27.83%,23.39%,78.64%,Upgrade
Free Cash Flow Per Share,2.53,-0.55,1.33,1.10,1.35,1.44,1.45,1.08,0.88,2.28,Upgrade
